--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2633660.1037011305
1,0,1,1,1,0,325137.59068111994
0,0,0,0,0,0,2660184.131348315
1,0,1,0,1,0,322341.7679711872
0,0,0,1,0,1,2698318.427518779
1,0,0,1,0,1,318851.1394499074
1,1,0,0,1,0,323669.40304634377
0,1,1,1,1,1,2610784.2841417207
0,0,1,1,1,0,2617169.737136091
0,1,1,1,1,0,2580315.793135288
1,0,1,0,0,1,321026.6516557344
1,0,0,0,0,1,323642.2425076674
0,0,1,0,0,1,2655847.254872987
0,0,1,1,0,1,2714316.1722091218
1,1,0,1,1,1,324897.75875278737
0,1,0,1,1,0,2714274.178038827
1,0,1,1,0,1,320638.81353060476
0,1,0,0,1,1,2690598.387749589
1,0,0,0,1,0,324882.48477870855
1,0,0,1,1,1,327693.59998781345
1,1,1,0,0,0,319725.90711365856
1,0,1,1,0,0,305503.6641670319
1,0,0,1,1,0,329234.48580185993
0,0,0,1,0,0,2705634.59050144
1,1,1,1,1,0,320276.5575776063
1,0,1,1,1,1,327285.45642168773
1,0,0,1,0,0,322958.37232500594
1,1,0,1,1,0,323053.27178527997
1,1,1,1,1,1,318096.3651791264
1,1,1,0,1,0,320889.33575780905
0,0,0,1,1,1,2721504.358997472
0,1,1,0,0,0,2710248.033227207
0,0,1,0,1,1,2668718.6301882523
1,1,1,1,0,0,320263.9059134398
0,0,0,0,1,1,2704411.1559767365
1,1,1,1,0,1,327929.51624774496
1,1,0,0,0,0,323437.476108078
1,1,0,0,0,1,314921.0576354715
0,0,1,0,0,0,2701515.733354103
1,1,0,1,0,0,323564.00140834274
1,0,0,0,1,1,326969.3405601856
1,0,0,0,0,0,327467.95459341654
0,1,1,1,0,1,2687642.0501132524
0,1,0,0,0,0,2643494.778344417
0,1,1,0,1,1,2575343.4661861644
1,0,1,0,0,0,321690.3732795046
0,1,1,0,0,1,2719949.91614782
0,1,0,0,0,1,2705946.4926275844
0,1,0,1,1,1,2709998.8582639312
0,0,1,1,1,1,2610802.1699588248
