--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,515.1198143035103
1,0,1,1,1,0,165.877058196608
0,0,0,0,0,0,515.5759277248754
1,0,1,0,1,0,165.94195979564637
0,0,0,1,0,1,516.8936538985374
1,0,0,1,0,1,163.49199667781514
1,1,0,0,1,0,163.31030217679194
0,1,1,1,1,1,509.9762856335399
0,0,1,1,1,0,494.0324232807515
0,1,1,1,1,0,516.3285597350131
1,0,1,0,0,1,166.24183770073842
1,0,0,0,0,1,165.9512016382631
0,0,1,0,0,1,525.8955739992159
0,0,1,1,0,1,494.4321330019273
1,1,0,1,1,1,163.2972945294523
0,1,0,1,1,0,509.3112672963685
1,0,1,1,0,1,169.42160989210385
0,1,0,0,1,1,519.9939428609564
1,0,0,0,1,0,167.0997239264919
1,0,0,1,1,1,165.4950683820062
1,1,1,0,0,0,169.27678221759265
1,0,1,1,0,0,164.17247416396432
1,0,0,1,1,0,166.3498494968035
0,0,0,1,0,0,511.81861764010995
1,1,1,1,1,0,169.0336931963411
1,0,1,1,1,1,169.8986639588716
1,0,0,1,0,0,166.8179970584542
1,1,0,1,1,0,166.04001730656353
1,1,1,1,1,1,169.71481684950942
1,1,1,0,1,0,163.47853107711654
0,0,0,1,1,1,512.5731581572876
0,1,1,0,0,0,503.3176327726322
0,0,1,0,1,1,483.5083207483612
1,1,1,1,0,0,161.58373320373613
0,0,0,0,1,1,481.41688228967763
1,1,1,1,0,1,167.98780197564977
1,1,0,0,0,0,162.07570910410433
1,1,0,0,0,1,163.8626024571282
0,0,1,0,0,0,511.06707000856653
1,1,0,1,0,0,164.18268816421065
1,0,0,0,1,1,167.64989822504452
1,0,0,0,0,0,168.2979059004603
0,1,1,1,0,1,518.1808170093724
0,1,0,0,0,0,508.57596959685657
0,1,1,0,1,1,516.6577020183255
1,0,1,0,0,0,168.68384709332722
0,1,1,0,0,1,468.87984894791845
0,1,0,0,0,1,515.0603576467458
0,1,0,1,1,1,515.1823241785352
0,0,1,1,1,1,511.43921254972815
