--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2446648.2955186097
1,0,1,1,1,0,2464366.295323015
0,0,0,0,0,0,2460766.8559115315
1,0,1,0,1,0,2573996.925785382
0,0,0,1,0,1,2574614.53370033
1,0,0,1,0,1,2512613.68187121
1,1,0,0,1,0,2549420.110495054
0,1,1,1,1,1,2495714.9665898946
0,0,1,1,1,0,2793646.3681601975
0,1,1,1,1,0,2771760.5166761167
1,0,1,0,0,1,2498463.008019042
1,0,0,0,0,1,2487345.675513556
0,0,1,0,0,1,2516128.256316576
0,0,1,1,0,1,2516584.052979379
1,1,0,1,1,1,2784421.097135421
0,1,0,1,1,0,2442822.2638918846
1,0,1,1,0,1,2491446.6611821204
0,1,0,0,1,1,2778568.338356881
1,0,0,0,1,0,2781703.5535045904
1,0,0,1,1,1,2457437.5200503864
1,1,1,0,0,0,2585643.460322687
1,0,1,1,0,0,2799375.484523782
1,0,0,1,1,0,2788598.663778812
0,0,0,1,0,0,2414076.8927547247
1,1,1,1,1,0,2505262.1779416576
1,0,1,1,1,1,2491471.6923969253
1,0,0,1,0,0,2474454.9947919524
1,1,0,1,1,0,2800054.4078571987
1,1,1,1,1,1,2469980.5358123835
1,1,1,0,1,0,2516570.7058410826
0,0,0,1,1,1,2571813.28897847
0,1,1,0,0,0,2340264.1445608777
0,0,1,0,1,1,2642846.776762598
1,1,1,1,0,0,2445509.3292543218
0,0,0,0,1,1,2391921.533779499
1,1,1,1,0,1,2606091.424671152
1,1,0,0,0,0,2434468.223586187
1,1,0,0,0,1,2474868.6676912047
0,0,1,0,0,0,2522747.6788892364
1,1,0,1,0,0,2789796.900902502
1,0,0,0,1,1,2439706.7345640305
1,0,0,0,0,0,2794915.3446693793
0,1,1,1,0,1,2489045.090296333
0,1,0,0,0,0,2801693.421951643
0,1,1,0,1,1,2431537.567462098
1,0,1,0,0,0,2787106.6689616633
0,1,1,0,0,1,2576622.3390142145
0,1,0,0,0,1,2455006.708459269
0,1,0,1,1,1,2409572.871582868
0,0,1,1,1,1,2391058.1740926947
