--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2770
1,0,1,1,1,0,1918
0,0,0,0,0,0,2687
1,0,1,0,1,0,1899
0,0,0,1,0,1,2675
1,0,0,1,0,1,1897
1,1,0,0,1,0,1914
0,1,1,1,1,1,2647
0,0,1,1,1,0,2861
0,1,1,1,1,0,2678
1,0,1,0,0,1,1880
1,0,0,0,0,1,1913
0,0,1,0,0,1,2661
0,0,1,1,0,1,2717
1,1,0,1,1,1,1927
0,1,0,1,1,0,2808
1,0,1,1,0,1,1906
0,1,0,0,1,1,2642
1,0,0,0,1,0,1922
1,0,0,1,1,1,1932
1,1,1,0,0,0,1931
1,0,1,1,0,0,1897
1,0,0,1,1,0,1884
0,0,0,1,0,0,2751
1,1,1,1,1,0,1923
1,0,1,1,1,1,1893
1,0,0,1,0,0,1958
1,1,0,1,1,0,1942
1,1,1,1,1,1,1896
1,1,1,0,1,0,1890
0,0,0,1,1,1,2611
0,1,1,0,0,0,2780
0,0,1,0,1,1,2721
1,1,1,1,0,0,2022
0,0,0,0,1,1,2666
1,1,1,1,0,1,1914
1,1,0,0,0,0,1905
1,1,0,0,0,1,1916
0,0,1,0,0,0,2687
1,1,0,1,0,0,1974
1,0,0,0,1,1,1907
1,0,0,0,0,0,1937
0,1,1,1,0,1,2722
0,1,0,0,0,0,2798
0,1,1,0,1,1,2725
1,0,1,0,0,0,1908
0,1,1,0,0,1,2611
0,1,0,0,0,1,2653
0,1,0,1,1,1,2643
0,0,1,1,1,1,2709
