--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2.3359437493080786
1,0,1,1,1,0,2.12057505199504
0,0,0,0,0,0,2.0974602137678966
1,0,1,0,1,0,2.333058334111489
0,0,0,1,0,1,2.1835892583547993
1,0,0,1,0,1,2.343068957953316
1,1,0,0,1,0,2.339028133772933
0,1,1,1,1,1,2.3419340369190413
0,0,1,1,1,0,2.120935867430866
0,1,1,1,1,0,2.3350515487621393
1,0,1,0,0,1,2.3157084961115224
1,0,0,0,0,1,2.325460259966734
0,0,1,0,0,1,2.329668817876875
0,0,1,1,0,1,2.3357061515001925
1,1,0,1,1,1,2.3347283073888834
0,1,0,1,1,0,2.195019264059752
1,0,1,1,0,1,2.33336340070915
0,1,0,0,1,1,2.332844590997782
1,0,0,0,1,0,2.318398762821869
1,0,0,1,1,1,2.1158105257758257
1,1,1,0,0,0,2.1210606952598074
1,0,1,1,0,0,2.3187674484381904
1,0,0,1,1,0,2.0903305572572535
0,0,0,1,0,0,2.1415071732626223
1,1,1,1,1,0,2.3364766464437903
1,0,1,1,1,1,2.34303211595324
1,0,0,1,0,0,2.068070488701882
1,1,0,1,1,0,2.3421011176435713
1,1,1,1,1,1,2.335914211433142
1,1,1,0,1,0,2.0485701336599664
0,0,0,1,1,1,1.9841154896710245
0,1,1,0,0,0,2.3356237787629106
0,0,1,0,1,1,2.3375015604750513
1,1,1,1,0,0,2.181353594963593
0,0,0,0,1,1,2.3368979454151533
1,1,1,1,0,1,2.342251352482734
1,1,0,0,0,0,2.0545842160869605
1,1,0,0,0,1,2.0881393629955713
0,0,1,0,0,0,2.052146731229762
1,1,0,1,0,0,2.330464918722236
1,0,0,0,1,1,2.184891700255623
1,0,0,0,0,0,2.3441713717428176
0,1,1,1,0,1,2.066280816352294
0,1,0,0,0,0,2.334646503698958
0,1,1,0,1,1,2.038515332206523
1,0,1,0,0,0,2.338267249509838
0,1,1,0,0,1,2.342164131384383
0,1,0,0,0,1,2.1319661714145623
0,1,0,1,1,1,2.1724731129564216
0,0,1,1,1,1,2.19620446960084
