--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.0016150177132879433
1,0,1,1,1,0,0.0016183253564271353
0,0,0,0,0,0,0.0013879303057928868
1,0,1,0,1,0,0.0016139422909877614
0,0,0,1,0,1,0.0016105693095938413
1,0,0,1,0,1,0.0013951371363350653
1,1,0,0,1,0,0.001380246560799908
0,1,1,1,1,1,0.0013934406037380252
0,0,1,1,1,0,0.0016029148395594
0,1,1,1,1,0,0.0013859456708707764
1,0,1,0,0,1,0.0016204375399202998
1,0,0,0,0,1,0.0016226117825808293
0,0,1,0,0,1,0.0013858234789910333
0,0,1,1,0,1,0.001588376589648947
1,1,0,1,1,1,0.0016147684964195738
0,1,0,1,1,0,0.0015879151801650594
1,0,1,1,0,1,0.0013937925126294565
0,1,0,0,1,1,0.001614720551997173
1,0,0,0,1,0,0.0016144595323207658
1,0,0,1,1,1,0.0013947263230286056
1,1,1,0,0,0,0.0013958412785966066
1,0,1,1,0,0,0.0013895670478055557
1,0,0,1,1,0,0.0013812693333760649
0,0,0,1,0,0,0.0015989039448912191
1,1,1,1,1,0,0.0013862308690718275
1,0,1,1,1,1,0.0016151707117413388
1,0,0,1,0,0,0.0016146922066341185
1,1,0,1,1,0,0.0013873315029911569
1,1,1,1,1,1,0.0016083681725339815
1,1,1,0,1,0,0.0016117925992086668
0,0,0,1,1,1,0.0013817222218371927
0,1,1,0,0,0,0.0013793407148397032
0,0,1,0,1,1,0.0013916135383030602
1,1,1,1,0,0,0.0016100496865669497
0,0,0,0,1,1,0.0016113993830711199
1,1,1,1,0,1,0.001637613332018325
1,1,0,0,0,0,0.0013929776581782971
1,1,0,0,0,1,0.0016065550525504884
0,0,1,0,0,0,0.0016005557463258462
1,1,0,1,0,0,0.001620129573502884
1,0,0,0,1,1,0.00161527856330842
1,0,0,0,0,0,0.0013871496643776129
0,1,1,1,0,1,0.0013712968156779888
0,1,0,0,0,0,0.0013971031396037615
0,1,1,0,1,1,0.0016049133224618074
1,0,1,0,0,0,0.0013764509982692854
0,1,1,0,0,1,0.0016025652374814087
0,1,0,0,0,1,0.0016120060201945524
0,1,0,1,1,1,0.001585996254131268
0,0,1,1,1,1,0.0016030652084551395
