--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.000340192287097015
1,0,1,1,1,0,0.00006852346506931224
0,0,0,0,0,0,0.0003357346435814938
1,0,1,0,1,0,0.00006912111971940849
0,0,0,1,0,1,0.00033486914246111176
1,0,0,1,0,1,0.00006959960183107717
1,1,0,0,1,0,0.00006889132231783522
0,1,1,1,1,1,0.0003351782914241036
0,0,1,1,1,0,0.00033731965310159
0,1,1,1,1,0,0.0003525902629917579
1,0,1,0,0,1,0.00006828176588455988
1,0,0,0,0,1,0.00006918392955274339
0,0,1,0,0,1,0.0003471548585229539
0,0,1,1,0,1,0.00034585435424267316
1,1,0,1,1,1,0.00006904252123515265
0,1,0,1,1,0,0.00034995050761442035
1,0,1,1,0,1,0.00006857670635173551
0,1,0,0,1,1,0.0003325017701986389
1,0,0,0,1,0,0.00006893098027090593
1,0,0,1,1,1,0.00006933282390696176
1,1,1,0,0,0,0.00006904336685900896
1,0,1,1,0,0,0.00006890837505930135
1,0,0,1,1,0,0.00006865577638079236
0,0,0,1,0,0,0.0003318105141359986
1,1,1,1,1,0,0.00006951781734618675
1,0,1,1,1,1,0.0000689253996230697
1,0,0,1,0,0,0.00006933888456716525
1,1,0,1,1,0,0.0000690526797917894
1,1,1,1,1,1,0.00006852621980820732
1,1,1,0,1,0,0.00006888261945074638
0,0,0,1,1,1,0.00033938567026978167
0,1,1,0,0,0,0.0003485517709528062
0,0,1,0,1,1,0.00034501793670848425
1,1,1,1,0,0,0.00006911104170952693
0,0,0,0,1,1,0.0003461403165849674
1,1,1,1,0,1,0.0000688510715045381
1,1,0,0,0,0,0.00006897532340985259
1,1,0,0,0,1,0.00006889014230519294
0,0,1,0,0,0,0.0003563737823763154
1,1,0,1,0,0,0.00007002040933913718
1,0,0,0,1,1,0.00006889159290582211
1,0,0,0,0,0,0.00006857301455404935
0,1,1,1,0,1,0.00034697026630784486
0,1,0,0,0,0,0.00035904538412022955
0,1,1,0,1,1,0.0003407052911881378
1,0,1,0,0,0,0.00006900455968396377
0,1,1,0,0,1,0.00034528769663898625
0,1,0,0,0,1,0.00034024280845327626
0,1,0,1,1,1,0.00034049247223645645
0,0,1,1,1,1,0.0003286472998297669
