--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,5230.900086535058
1,0,1,1,1,0,1739.7541788077708
0,0,0,0,0,0,5494.83691746224
1,0,1,0,1,0,1739.5880205878643
0,0,0,1,0,1,5265.681331773199
1,0,0,1,0,1,1748.5418221289428
1,1,0,0,1,0,1747.8813841538563
0,1,1,1,1,1,5315.717769304306
0,0,1,1,1,0,5355.071322583884
0,1,1,1,1,0,5394.434913368246
1,0,1,0,0,1,1726.2220028521433
1,0,0,0,0,1,1737.4410967367257
0,0,1,0,0,1,5439.2594687499895
0,0,1,1,0,1,5459.554040225335
1,1,0,1,1,1,1735.5842999612285
0,1,0,1,1,0,5293.5660198402375
1,0,1,1,0,1,1741.4883160969741
0,1,0,0,1,1,5396.102394460379
1,0,0,0,1,0,1752.808910983988
1,0,0,1,1,1,1730.5081460299764
1,1,1,0,0,0,1738.9679634376525
1,0,1,1,0,0,1744.7291441533587
1,0,0,1,1,0,1746.8327899249164
0,0,0,1,0,0,5624.286353035949
1,1,1,1,1,0,1753.6836207968345
1,0,1,1,1,1,1740.3037426386456
1,0,0,1,0,0,1751.6364788806547
1,1,0,1,1,0,1745.8516869867042
1,1,1,1,1,1,1732.3780333722093
1,1,1,0,1,0,1741.0030681604658
0,0,0,1,1,1,5431.736305743189
0,1,1,0,0,0,5420.123922316656
0,0,1,0,1,1,5330.077965627925
1,1,1,1,0,0,1746.2088965255991
0,0,0,0,1,1,5158.333625543899
1,1,1,1,0,1,1735.9672365778358
1,1,0,0,0,0,1736.8627521564902
1,1,0,0,0,1,1737.091512412802
0,0,1,0,0,0,5331.306665469278
1,1,0,1,0,0,1743.6511074601506
1,0,0,0,1,1,1729.7039344500133
1,0,0,0,0,0,1743.2539547955791
0,1,1,1,0,1,5420.541335369756
0,1,0,0,0,0,5359.8542361615355
0,1,1,0,1,1,5230.858223770259
1,0,1,0,0,0,1738.3545727502544
0,1,1,0,0,1,5307.59941818686
0,1,0,0,0,1,5261.5509317977185
0,1,0,1,1,1,5378.325065438504
0,0,1,1,1,1,5472.1164029129295
