--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,5055341.173702402
1,0,1,1,1,0,1987623.65188109
0,0,0,0,0,0,5761837.235092979
1,0,1,0,1,0,1985054.0831558052
0,0,0,1,0,1,5420101.262884678
1,0,0,1,0,1,1979949.4636114945
1,1,0,0,1,0,2064934.7176774072
0,1,1,1,1,1,5830982.771854105
0,0,1,1,1,0,5052283.65848551
0,1,1,1,1,0,5789351.403967793
1,0,1,0,0,1,1980776.8812532916
1,0,0,0,0,1,1993147.2845812845
0,0,1,0,0,1,4972774.408209262
0,0,1,1,0,1,5829105.67243505
1,1,0,1,1,1,2062691.3790845156
0,1,0,1,1,0,5767721.711395618
1,0,1,1,0,1,2012405.6557815745
0,1,0,0,1,1,4973188.397515662
1,0,0,0,1,0,2050215.0058426412
1,0,0,1,1,1,2060416.32698128
1,1,1,0,0,0,1989352.131968289
1,0,1,1,0,0,2034874.4019153118
1,0,0,1,1,0,2031876.728249579
0,0,0,1,0,0,5223993.887509231
1,1,1,1,1,0,2013819.6602020063
1,0,1,1,1,1,2088605.5175673603
1,0,0,1,0,0,2045878.0543010652
1,1,0,1,1,0,2075804.0590177083
1,1,1,1,1,1,2019662.0768061937
1,1,1,0,1,0,2008367.6589977127
0,0,0,1,1,1,5147646.151030075
0,1,1,0,0,0,5827859.302795008
0,0,1,0,1,1,5118140.344587807
1,1,1,1,0,0,1992736.9044145802
0,0,0,0,1,1,5071342.093816471
1,1,1,1,0,1,1998010.0898430613
1,1,0,0,0,0,1985319.6452082116
1,1,0,0,0,1,2007217.6898600014
0,0,1,0,0,0,5230686.180348222
1,1,0,1,0,0,2043257.4395529511
1,0,0,0,1,1,2069251.2594342597
1,0,0,0,0,0,2094106.9639598285
0,1,1,1,0,1,5823173.094885887
0,1,0,0,0,0,5216595.714531148
0,1,1,0,1,1,5239113.34251701
1,0,1,0,0,0,2014549.5928845077
0,1,1,0,0,1,5003672.9210893605
0,1,0,0,0,1,5836831.458298895
0,1,0,1,1,1,5790668.805106611
0,0,1,1,1,1,5024341.401666949
