--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,75230427.97976096
1,0,1,1,1,0,595478.3519080906
0,0,0,0,0,0,66965393.333849564
1,0,1,0,1,0,593932.3495801645
0,0,0,1,0,1,65878288.74161895
1,0,0,1,0,1,594837.5085272831
1,1,0,0,1,0,596345.5117523212
0,1,1,1,1,1,76649323.86290057
0,0,1,1,1,0,76660759.52925183
0,1,1,1,1,0,75574590.77965052
1,0,1,0,0,1,581783.9669408917
1,0,0,0,0,1,593281.2471548301
0,0,1,0,0,1,67262566.67093635
0,0,1,1,0,1,65972744.811881356
1,1,0,1,1,1,601015.8259504319
0,1,0,1,1,0,67336028.68981685
1,0,1,1,0,1,597650.9410445122
0,1,0,0,1,1,65917604.642137446
1,0,0,0,1,0,591084.5278419353
1,0,0,1,1,1,590011.3690736234
1,1,1,0,0,0,599068.8999180193
1,0,1,1,0,0,595480.1554401143
1,0,0,1,1,0,600516.4487699189
0,0,0,1,0,0,65925986.740613945
1,1,1,1,1,0,591813.0232783504
1,0,1,1,1,1,590466.8148435331
1,0,0,1,0,0,584195.8362687276
1,1,0,1,1,0,597358.8437015183
1,1,1,1,1,1,599833.735865708
1,1,1,0,1,0,598189.0405843301
0,0,0,1,1,1,75083611.2323781
0,1,1,0,0,0,66067594.35038823
0,0,1,0,1,1,67022141.68047342
1,1,1,1,0,0,586983.0299884685
0,0,0,0,1,1,76239810.85106234
1,1,1,1,0,1,600370.1340112082
1,1,0,0,0,0,583976.1043059255
1,1,0,0,0,1,575528.665541325
0,0,1,0,0,0,77497957.76735875
1,1,0,1,0,0,588140.3787547855
1,0,0,0,1,1,594072.6912293613
1,0,0,0,0,0,600065.4292141921
0,1,1,1,0,1,67758492.3807721
0,1,0,0,0,0,67085511.32968068
0,1,1,0,1,1,65050711.58322894
1,0,1,0,0,0,591005.6770326879
0,1,1,0,0,1,65902260.48927288
0,1,0,0,0,1,76699192.96214342
0,1,0,1,1,1,65843942.219043575
0,0,1,1,1,1,65726919.241925865
