--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,1246.9625348722268
1,0,1,1,1,0,864.6144254174617
0,0,0,0,0,0,1246.605090749491
1,0,1,0,1,0,863.8791109963819
0,0,0,1,0,1,1197.5381657060027
1,0,0,1,0,1,871.8001498518098
1,1,0,0,1,0,877.1774341013939
0,1,1,1,1,1,1202.7576823329498
0,0,1,1,1,0,1221.6979513152803
0,1,1,1,1,0,1239.6105097664802
1,0,1,0,0,1,877.2481436655108
1,0,0,0,0,1,877.330719531165
0,0,1,0,0,1,1276.913228778912
0,0,1,1,0,1,1237.432820978646
1,1,0,1,1,1,858.5267087405824
0,1,0,1,1,0,1241.615206444844
1,0,1,1,0,1,862.3989773548742
0,1,0,0,1,1,1203.6848027316366
1,0,0,0,1,0,870.9332877303374
1,0,0,1,1,1,877.1726705226697
1,1,1,0,0,0,870.7511956632967
1,0,1,1,0,0,877.3863584095338
1,0,0,1,1,0,862.9602539293685
0,0,0,1,0,0,1165.7684675150579
1,1,1,1,1,0,880.513417089108
1,0,1,1,1,1,867.8661678718112
1,0,0,1,0,0,873.9213215345939
1,1,0,1,1,0,880.2771020064076
1,1,1,1,1,1,874.168567020986
1,1,1,0,1,0,865.2432401301448
0,0,0,1,1,1,1204.2647654171296
0,1,1,0,0,0,1243.2585841805308
0,0,1,0,1,1,1234.9075160472528
1,1,1,1,0,0,879.7952044395734
0,0,0,0,1,1,1242.9532366550136
1,1,1,1,0,1,874.2155782728031
1,1,0,0,0,0,879.7083549339488
1,1,0,0,0,1,872.0339082292741
0,0,1,0,0,0,1200.8537426452601
1,1,0,1,0,0,865.555498427931
1,0,0,0,1,1,873.0824657872289
1,0,0,0,0,0,879.6121419221786
0,1,1,1,0,1,1220.5276264768336
0,1,0,0,0,0,1201.5861085629708
0,1,1,0,1,1,1201.3437851956562
1,0,1,0,0,0,863.0766052217432
0,1,1,0,0,1,1272.147753682269
0,1,0,0,0,1,1206.6532126281443
0,1,0,1,1,1,1194.364578015002
0,0,1,1,1,1,1238.3818283100027
