--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,10332.715719360878
1,0,1,1,1,0,10962.181441439545
0,0,0,0,0,0,11056.14413921649
1,0,1,0,1,0,10619.360727864576
0,0,0,1,0,1,10466.158678049222
1,0,0,1,0,1,10502.961597541002
1,1,0,0,1,0,10914.334214780421
0,1,1,1,1,1,11108.896891954217
0,0,1,1,1,0,10483.277246489655
0,1,1,1,1,0,10984.616086363358
1,0,1,0,0,1,10578.501765737068
1,0,0,0,0,1,10873.084492102864
0,0,1,0,0,1,10848.93534773074
0,0,1,1,0,1,10502.915514820674
1,1,0,1,1,1,10768.79698966249
0,1,0,1,1,0,11115.551959378083
1,0,1,1,0,1,11038.055952418892
0,1,0,0,1,1,10594.708424141903
1,0,0,0,1,0,11030.507972127285
1,0,0,1,1,1,10650.51211190216
1,1,1,0,0,0,10472.022349494819
1,0,1,1,0,0,11021.846857307051
1,0,0,1,1,0,11013.631387089476
0,0,0,1,0,0,10406.031269124986
1,1,1,1,1,0,10798.3066343897
1,0,1,1,1,1,10562.206110245741
1,0,0,1,0,0,10103.496352042974
1,1,0,1,1,0,11048.954450560976
1,1,1,1,1,1,11073.144282962043
1,1,1,0,1,0,10208.7042745787
0,0,0,1,1,1,10939.69242119414
0,1,1,0,0,0,10369.531529037611
0,0,1,0,1,1,10914.740289362264
1,1,1,1,0,0,11065.402178529272
0,0,0,0,1,1,10993.40826171066
1,1,1,1,0,1,11044.165185855794
1,1,0,0,0,0,10804.341200500874
1,1,0,0,0,1,11021.457675949307
0,0,1,0,0,0,10938.874401200546
1,1,0,1,0,0,10465.215674280962
1,0,0,0,1,1,11051.533185967954
1,0,0,0,0,0,11007.333300087517
0,1,1,1,0,1,11015.239029681803
0,1,0,0,0,0,11077.067160596045
0,1,1,0,1,1,11058.772184833542
1,0,1,0,0,0,11133.704676156522
0,1,1,0,0,1,10972.719274213434
0,1,0,0,0,1,11038.34365149865
0,1,0,1,1,1,10771.219853116052
0,0,1,1,1,1,11067.40430215405
