--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,20085679.482970506
1,0,1,1,1,0,5815213.090575014
0,0,0,0,0,0,20230072.56931632
1,0,1,0,1,0,6191390.210671587
0,0,0,1,0,1,20349846.41970907
1,0,0,1,0,1,6173306.886475078
1,1,0,0,1,0,6274933.133057548
0,1,1,1,1,1,23735597.032034487
0,0,1,1,1,0,24252794.443354953
0,1,1,1,1,0,20537590.743034218
1,0,1,0,0,1,6271566.230784242
1,0,0,0,0,1,6199416.8654912645
0,0,1,0,0,1,20336841.960550472
0,0,1,1,0,1,23676804.608756315
1,1,0,1,1,1,6367909.445067322
0,1,0,1,1,0,20313132.214500908
1,0,1,1,0,1,6428306.394090448
0,1,0,0,1,1,20440053.920862243
1,0,0,0,1,0,5667930.14276099
1,0,0,1,1,1,6265157.059530733
1,1,1,0,0,0,6235754.613452899
1,0,1,1,0,0,6077754.721815241
1,0,0,1,1,0,5764330.910592738
0,0,0,1,0,0,20361308.155408416
1,1,1,1,1,0,6388686.117315431
1,0,1,1,1,1,6283071.417637089
1,0,0,1,0,0,6210598.102458572
1,1,0,1,1,0,6185582.914271946
1,1,1,1,1,1,6303428.092893922
1,1,1,0,1,0,6249896.212661019
0,0,0,1,1,1,20557956.50787502
0,1,1,0,0,0,20487738.89753551
0,0,1,0,1,1,20472959.765147306
1,1,1,1,0,0,6201621.961044772
0,0,0,0,1,1,20285300.992991854
1,1,1,1,0,1,6233406.632585267
1,1,0,0,0,0,6241245.872508073
1,1,0,0,0,1,6182891.475570236
0,0,1,0,0,0,20317787.672495224
1,1,0,1,0,0,6286410.1015066635
1,0,0,0,1,1,6246418.889010812
1,0,0,0,0,0,6253762.067829941
0,1,1,1,0,1,20481942.98593097
0,1,0,0,0,0,23795707.56845799
0,1,1,0,1,1,20485012.580972902
1,0,1,0,0,0,6084287.953042926
0,1,1,0,0,1,23964829.025203977
0,1,0,0,0,1,23449186.85489235
0,1,0,1,1,1,20261018.65107811
0,0,1,1,1,1,23497571.72569151
