--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,15751.517666602937
1,0,1,1,1,0,6026.273031797834
0,0,0,0,0,0,14598.256705380758
1,0,1,0,1,0,6060.411613217695
0,0,0,1,0,1,14074.641709587051
1,0,0,1,0,1,4975.928151419006
1,1,0,0,1,0,5044.201378279602
0,1,1,1,1,1,14845.344761160966
0,0,1,1,1,0,13237.286056666228
0,1,1,1,1,0,14859.094917669472
1,0,1,0,0,1,6036.6250007138315
1,0,0,0,0,1,5963.573017045776
0,0,1,0,0,1,14668.95498452704
0,0,1,1,0,1,13349.232090763673
1,1,0,1,1,1,6022.345479292038
0,1,0,1,1,0,14228.615259210936
1,0,1,1,0,1,5980.287465481332
0,1,0,0,1,1,13558.523046221575
1,0,0,0,1,0,5086.658553242808
1,0,0,1,1,1,6069.359548434794
1,1,1,0,0,0,6006.8605315228215
1,0,1,1,0,0,6109.728649232475
1,0,0,1,1,0,6032.94569927771
0,0,0,1,0,0,12857.899967029773
1,1,1,1,1,0,5887.497921713234
1,0,1,1,1,1,6072.982356978137
1,0,0,1,0,0,5988.497509569529
1,1,0,1,1,0,6133.19732027852
1,1,1,1,1,1,6120.927541855331
1,1,1,0,1,0,5956.248472147814
0,0,0,1,1,1,13525.071966907935
0,1,1,0,0,0,15094.582503018088
0,0,1,0,1,1,15906.090948037698
1,1,1,1,0,0,6072.57735558737
0,0,0,0,1,1,14604.360143404303
1,1,1,1,0,1,6044.566565106262
1,1,0,0,0,0,6070.002719118418
1,1,0,0,0,1,6006.4132877238335
0,0,1,0,0,0,14884.803823941826
1,1,0,1,0,0,6003.884705528788
1,0,0,0,1,1,5727.4097300375115
1,0,0,0,0,0,6046.009162364126
0,1,1,1,0,1,13888.845679146776
0,1,0,0,0,0,14782.27628724801
0,1,1,0,1,1,15197.004852707589
1,0,1,0,0,0,5837.833076690516
0,1,1,0,0,1,14152.097059157437
0,1,0,0,0,1,14533.852408903194
0,1,0,1,1,1,13967.42851539923
0,0,1,1,1,1,14177.698853993918
