--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2.381768044957152
1,0,1,1,1,0,2.4088379553879635
0,0,0,0,0,0,2.4112914993506345
1,0,1,0,1,0,2.408511776124915
0,0,0,1,0,1,2.4104545224628415
1,0,0,1,0,1,2.403852000014218
1,1,0,0,1,0,2.378755393281692
0,1,1,1,1,1,2.4055337119820237
0,0,1,1,1,0,2.3898369253775837
0,1,1,1,1,0,2.4117058631828465
1,0,1,0,0,1,2.406471329733049
1,0,0,0,0,1,2.409695603173817
0,0,1,0,0,1,2.388227951367517
0,0,1,1,0,1,2.4030502990783034
1,1,0,1,1,1,2.3950861931570953
0,1,0,1,1,0,2.4127280904193875
1,0,1,1,0,1,2.410894124639446
0,1,0,0,1,1,2.406231216150633
1,0,0,0,1,0,2.4072456854611275
1,0,0,1,1,1,2.406125420931431
1,1,1,0,0,0,2.4067921044095217
1,0,1,1,0,0,2.3718436022971776
1,0,0,1,1,0,2.392351833725937
0,0,0,1,0,0,2.4113839828802055
1,1,1,1,1,0,2.4048708093612428
1,0,1,1,1,1,2.4026073842641034
1,0,0,1,0,0,2.409122575565196
1,1,0,1,1,0,2.409322417675434
1,1,1,1,1,1,2.41053663610655
1,1,1,0,1,0,2.410612239511664
0,0,0,1,1,1,2.408075013647767
0,1,1,0,0,0,2.390637300182724
0,0,1,0,1,1,2.405650677571613
1,1,1,1,0,0,2.4100750365301975
0,0,0,0,1,1,2.405290878120441
1,1,1,1,0,1,2.4095345920077085
1,1,0,0,0,0,2.391793419614794
1,1,0,0,0,1,2.4115548082554574
0,0,1,0,0,0,2.4084764327435004
1,1,0,1,0,0,2.4119337059751405
1,0,0,0,1,1,2.391449875478146
1,0,0,0,0,0,2.412555555117255
0,1,1,1,0,1,2.4108272315098094
0,1,0,0,0,0,2.4034813423550205
0,1,1,0,1,1,2.4098053146957157
1,0,1,0,0,0,2.3894955800919893
0,1,1,0,0,1,2.3816978993937297
0,1,0,0,0,1,2.3707485908705834
0,1,0,1,1,1,2.4058273889734476
0,0,1,1,1,1,2.4057400264177202
