--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,83690.98676527473
1,0,1,1,1,0,96641.92504529607
0,0,0,0,0,0,97002.04509411672
1,0,1,0,1,0,83687.56186079963
0,0,0,1,0,1,96048.97729450201
1,0,0,1,0,1,95115.15211005355
1,1,0,0,1,0,82671.73212903767
0,1,1,1,1,1,82887.68081015082
0,0,1,1,1,0,85040.27592508089
0,1,1,1,1,0,86213.11727406539
1,0,1,0,0,1,80739.3007104574
1,0,0,0,0,1,93005.58042783126
0,0,1,0,0,1,82022.22851606122
0,0,1,1,0,1,92957.05309781237
1,1,0,1,1,1,82328.42570843405
0,1,0,1,1,0,84061.91900079296
1,0,1,1,0,1,82832.65823336328
0,1,0,0,1,1,83362.80903322734
1,0,0,0,1,0,84043.88233654769
1,0,0,1,1,1,80145.46080554363
1,1,1,0,0,0,84818.26076085033
1,0,1,1,0,0,84773.6158736222
1,0,0,1,1,0,84750.2444197049
0,0,0,1,0,0,85068.27962930306
1,1,1,1,1,0,84013.35140180477
1,0,1,1,1,1,82948.81717889912
1,0,0,1,0,0,94465.89502515201
1,1,0,1,1,0,96979.46779801621
1,1,1,1,1,1,82055.77954959912
1,1,1,0,1,0,81090.49853708687
0,0,0,1,1,1,94606.4306261451
0,1,1,0,0,0,86081.4254533134
0,0,1,0,1,1,85820.58554355669
1,1,1,1,0,0,85830.50021157217
0,0,0,0,1,1,82649.49144114926
1,1,1,1,0,1,82189.78574931031
1,1,0,0,0,0,85416.30240172705
1,1,0,0,0,1,81009.79027618426
0,0,1,0,0,0,84596.2782205782
1,1,0,1,0,0,85283.42410900995
1,0,0,0,1,1,80289.94948878988
1,0,0,0,0,0,97177.52730809989
0,1,1,1,0,1,83703.07772868685
0,1,0,0,0,0,83486.11291997689
0,1,1,0,1,1,82757.61618341735
1,0,1,0,0,0,84570.4367293466
0,1,1,0,0,1,83245.28756751609
0,1,0,0,0,1,82119.96297703589
0,1,0,1,1,1,83534.37970168034
0,0,1,1,1,1,83000.65288313558
