--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,3426
1,0,1,1,1,0,2753
0,0,0,0,0,0,3552
1,0,1,0,1,0,2970
0,0,0,1,0,1,3557
1,0,0,1,0,1,2883
1,1,0,0,1,0,2977
0,1,1,1,1,1,3352
0,0,1,1,1,0,3410
0,1,1,1,1,0,3422
1,0,1,0,0,1,2905
1,0,0,0,0,1,2893
0,0,1,0,0,1,3456
0,0,1,1,0,1,3464
1,1,0,1,1,1,2863
0,1,0,1,1,0,3515
1,0,1,1,0,1,2835
0,1,0,0,1,1,3465
1,0,0,0,1,0,3005
1,0,0,1,1,1,2800
1,1,1,0,0,0,2901
1,0,1,1,0,0,2768
1,0,0,1,1,0,2836
0,0,0,1,0,0,3650
1,1,1,1,1,0,2743
1,0,1,1,1,1,2973
1,0,0,1,0,0,3010
1,1,0,1,1,0,2841
1,1,1,1,1,1,2974
1,1,1,0,1,0,2856
0,0,0,1,1,1,3685
0,1,1,0,0,0,3391
0,0,1,0,1,1,3616
1,1,1,1,0,0,2858
0,0,0,0,1,1,3512
1,1,1,1,0,1,2855
1,1,0,0,0,0,2991
1,1,0,0,0,1,2666
0,0,1,0,0,0,3601
1,1,0,1,0,0,2823
1,0,0,0,1,1,3009
1,0,0,0,0,0,2987
0,1,1,1,0,1,3382
0,1,0,0,0,0,3611
0,1,1,0,1,1,3420
1,0,1,0,0,0,2640
0,1,1,0,0,1,3561
0,1,0,0,0,1,3538
0,1,0,1,1,1,3546
0,0,1,1,1,1,4005
