--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,17773.414963163705
1,0,1,1,1,0,13503.948449777976
0,0,0,0,0,0,17758.48903889133
1,0,1,0,1,0,13987.85001387944
0,0,0,1,0,1,17525.309548369598
1,0,0,1,0,1,12921.251032269636
1,1,0,0,1,0,13206.089057783596
0,1,1,1,1,1,16947.30167285037
0,0,1,1,1,0,17793.121665756407
0,1,1,1,1,0,17879.20626336546
1,0,1,0,0,1,13355.42216697561
1,0,0,0,0,1,13203.998212178642
0,0,1,0,0,1,17299.06230437778
0,0,1,1,0,1,17353.62660002152
1,1,0,1,1,1,12906.830612751457
0,1,0,1,1,0,17894.002379902315
1,0,1,1,0,1,13367.265947039894
0,1,0,0,1,1,17361.464625115546
1,0,0,0,1,0,13605.220338703293
1,0,0,1,1,1,13153.787432984987
1,1,1,0,0,0,13822.050146861127
1,0,1,1,0,0,13471.60140495195
1,0,0,1,1,0,13383.025441448737
0,0,0,1,0,0,18153.080993013496
1,1,1,1,1,0,13679.017168088081
1,0,1,1,1,1,13057.606921933331
1,0,0,1,0,0,13619.214886696325
1,1,0,1,1,0,13545.867335937457
1,1,1,1,1,1,13437.803818605138
1,1,1,0,1,0,13522.509284744683
0,0,0,1,1,1,17467.611125560557
0,1,1,0,0,0,17927.677862379096
0,0,1,0,1,1,17341.06124164968
1,1,1,1,0,0,13475.728074612536
0,0,0,0,1,1,17187.442215937765
1,1,1,1,0,1,13143.564910130091
1,1,0,0,0,0,13473.404704559938
1,1,0,0,0,1,13236.15984023098
0,0,1,0,0,0,18094.32076032693
1,1,0,1,0,0,13646.00139844758
1,0,0,0,1,1,13305.348926699899
1,0,0,0,0,0,13660.21987634071
0,1,1,1,0,1,17304.101937284242
0,1,0,0,0,0,17968.398082672164
0,1,1,0,1,1,17439.720028665884
1,0,1,0,0,0,13637.166690019672
0,1,1,0,0,1,17412.12174466802
0,1,0,0,0,1,17470.116675921232
0,1,0,1,1,1,17404.736703273302
0,0,1,1,1,1,17729.888759606274
