--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.07021783617963145
1,0,1,1,1,0,0.01479830248054243
0,0,0,0,0,0,0.07236011108475028
1,0,1,0,1,0,0.014883630506709133
0,0,0,1,0,1,0.06897534257535276
1,0,0,1,0,1,0.014683888092295342
1,1,0,0,1,0,0.014897048605985631
0,1,1,1,1,1,0.07034748005199846
0,0,1,1,1,0,0.07156962631210396
0,1,1,1,1,0,0.07096283265454215
1,0,1,0,0,1,0.014843686056238618
1,0,0,0,0,1,0.014788115693051378
0,0,1,0,0,1,0.07165446224700338
0,0,1,1,0,1,0.0692609391811554
1,1,0,1,1,1,0.014821236367850935
0,1,0,1,1,0,0.07200621266616668
1,0,1,1,0,1,0.014754027459539886
0,1,0,0,1,1,0.06900729868308687
1,0,0,0,1,0,0.014875299661861779
1,0,0,1,1,1,0.014636103163825099
1,1,1,0,0,0,0.014750372982657536
1,0,1,1,0,0,0.014814769884539484
1,0,0,1,1,0,0.014894402535446868
0,0,0,1,0,0,0.06990711566692051
1,1,1,1,1,0,0.01500454403198592
1,0,1,1,1,1,0.01482916531142532
1,0,0,1,0,0,0.014807658067925528
1,1,0,1,1,0,0.014864585528833367
1,1,1,1,1,1,0.014630153527803991
1,1,1,0,1,0,0.01469753508209458
0,0,0,1,1,1,0.069691335209723
0,1,1,0,0,0,0.07222905322467964
0,0,1,0,1,1,0.07027757750222091
1,1,1,1,0,0,0.014750538649894855
0,0,0,0,1,1,0.0699884016789292
1,1,1,1,0,1,0.014830443598974969
1,1,0,0,0,0,0.014737075055606048
1,1,0,0,0,1,0.01464487498771621
0,0,1,0,0,0,0.07151258964965013
1,1,0,1,0,0,0.014923057855181393
1,0,0,0,1,1,0.014773345918715852
1,0,0,0,0,0,0.01467933183924365
0,1,1,1,0,1,0.0684472244416765
0,1,0,0,0,0,0.07169666260335059
0,1,1,0,1,1,0.06848089366187797
1,0,1,0,0,0,0.014775409823711443
0,1,1,0,0,1,0.07087544060566742
0,1,0,0,0,1,0.07076515884022457
0,1,0,1,1,1,0.06873047049139294
0,0,1,1,1,1,0.06679392643595977
