--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,12523383.34830337
1,0,1,1,1,0,2230913.608805252
0,0,0,0,0,0,14741390.460427579
1,0,1,0,1,0,2194328.710489107
0,0,0,1,0,1,14839889.61140354
1,0,0,1,0,1,2201511.3379738214
1,1,0,0,1,0,2202714.265136844
0,1,1,1,1,1,14093601.385175519
0,0,1,1,1,0,12659759.1982139
0,1,1,1,1,0,14353454.800497169
1,0,1,0,0,1,2172294.8821310406
1,0,0,0,0,1,2170559.302862194
0,0,1,0,0,1,14859197.807780942
0,0,1,1,0,1,12620015.240687605
1,1,0,1,1,1,2212524.0752765033
0,1,0,1,1,0,15049462.013336893
1,0,1,1,0,1,2225896.8365952596
0,1,0,0,1,1,14914053.367822183
1,0,0,0,1,0,2078136.7532271168
1,0,0,1,1,1,2189719.759292953
1,1,1,0,0,0,2098456.5688256677
1,0,1,1,0,0,2257396.2787698214
1,0,0,1,1,0,2222021.297180881
0,0,0,1,0,0,14723310.205319652
1,1,1,1,1,0,2253052.1162001537
1,0,1,1,1,1,2215627.2845194456
1,0,0,1,0,0,2200402.314077738
1,1,0,1,1,0,2214244.82952022
1,1,1,1,1,1,2213983.850555311
1,1,1,0,1,0,2079428.5563972737
0,0,0,1,1,1,12300303.950350856
0,1,1,0,0,0,12634840.598219272
0,0,1,0,1,1,12808269.75671127
1,1,1,1,0,0,2238697.8894906235
0,0,0,0,1,1,12696048.734443262
1,1,1,1,0,1,2209145.5923529207
1,1,0,0,0,0,2183882.271396811
1,1,0,0,0,1,2146251.1416285415
0,0,1,0,0,0,12613649.931910256
1,1,0,1,0,0,2204274.4902963517
1,0,0,0,1,1,2176509.425229328
1,0,0,0,0,0,2182134.8341812324
0,1,1,1,0,1,13257227.12765404
0,1,0,0,0,0,12811220.57943229
0,1,1,0,1,1,12741746.447731692
1,0,1,0,0,0,2221305.0601715776
0,1,1,0,0,1,12594490.162443733
0,1,0,0,0,1,14906634.604681939
0,1,0,1,1,1,12552716.072600592
0,0,1,1,1,1,12637632.8257862
