--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,17945102.378693305
1,0,1,1,1,0,2957191.3141021864
0,0,0,0,0,0,21111370.077250727
1,0,1,0,1,0,2977498.11183446
0,0,0,1,0,1,21130016.818014286
1,0,0,1,0,1,3047603.536768285
1,1,0,0,1,0,2925095.559873718
0,1,1,1,1,1,17975654.097651914
0,0,1,1,1,0,21116873.99987845
0,1,1,1,1,0,17960190.734351967
1,0,1,0,0,1,2967195.4496775954
1,0,0,0,0,1,3025873.8570135958
0,0,1,0,0,1,18138370.847444456
0,0,1,1,0,1,21137909.024088316
1,1,0,1,1,1,2987829.4412861126
0,1,0,1,1,0,17974157.51124495
1,0,1,1,0,1,2947081.5726068155
0,1,0,0,1,1,17918948.51036735
1,0,0,0,1,0,2987478.637548537
1,0,0,1,1,1,3057236.30943212
1,1,1,0,0,0,2968684.6606421904
1,0,1,1,0,0,3000399.089083637
1,0,0,1,1,0,3004388.2154362425
0,0,0,1,0,0,17897320.744238604
1,1,1,1,1,0,3015574.316535687
1,0,1,1,1,1,3031098.4456460485
1,0,0,1,0,0,3025868.354320131
1,1,0,1,1,0,3060590.1856030035
1,1,1,1,1,1,3016443.568992082
1,1,1,0,1,0,2988518.685007788
0,0,0,1,1,1,20799552.693139605
0,1,1,0,0,0,21008397.623756953
0,0,1,0,1,1,21033490.65963677
1,1,1,1,0,0,3065511.4323619944
0,0,0,0,1,1,20606514.84858065
1,1,1,1,0,1,3059370.0401588515
1,1,0,0,0,0,2864299.432029473
1,1,0,0,0,1,2910448.5793775967
0,0,1,0,0,0,20957156.509532772
1,1,0,1,0,0,3017618.3708936996
1,0,0,0,1,1,3023476.286547438
1,0,0,0,0,0,2989525.298270395
0,1,1,1,0,1,20846599.153565533
0,1,0,0,0,0,18196235.2244068
0,1,1,0,1,1,17845812.678143594
1,0,1,0,0,0,2920745.7509750207
0,1,1,0,0,1,17950004.6418712
0,1,0,0,0,1,18618288.409575533
0,1,0,1,1,1,20976700.339864496
0,0,1,1,1,1,20861693.06658293
