configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
31,1,2,0,2,4,-1,2,3,3,1, 167826 , 16656.0 , 35
32,1,2,1,1,3,-1,2,2,2,3, 166690 , 16358.1 , 35
33,1,1,0,4,1,-1,2,3,1,2, 176569 , 17300.7 , 36
34,1,1,1,4,3,1000,2,2,2,2, 169410 , 16700.5 , 35
35,1,2,0,5,4,1000,2,1,1,3, 174595 , 17120.2 , 36
36,1,3,0,3,-1,-1,1,3,1,3, 172171 , 17156.1 , 36
37,0,2,1,4,-1,-1,2,2,3,2, 169410 , 16685.2 , 35
38,0,2,0,2,1,-1,2,3,1,3, 171269 , 16766.1 , 35
39,0,2,1,2,0,-1,1,3,3,3, 175758 , 17508.4 , 37
4,0,1,1,5,4,1000,1,1,1,2, 176509 , 17438.0 , 36
40,0,3,0,3,3,1000,1,1,1,1, 177319 , 17385.3 , 36
41,1,2,0,4,3,1000,1,1,3,2, 173464 , 16988.0 , 36
42,1,1,0,2,0,1000,1,3,3,3, 170030 , 16994.8 , 36
43,0,3,1,4,-1,-1,1,3,1,3, 176797 , 17328.6 , 36
44,0,3,0,3,0,1000,1,2,2,2, 173464 , 17021.0 , 36
45,0,2,1,5,1,1000,1,2,3,1, 174924 , 17482.2 , 36
46,1,1,0,5,2,-1,2,2,2,3, 168009 , 16634.4 , 36
47,0,2,0,5,4,-1,2,2,2,3, 168009 , 16672.3 , 36
48,0,3,0,1,3,-1,1,2,2,2, 171300 , 16986.6 , 36
49,1,1,1,3,-1,-1,2,1,2,1, 169410 , 16685.4 , 35
5,1,2,1,5,-1,1000,1,2,3,3, 171734 , 16940.6 , 36
50,1,3,1,5,3,-1,1,2,3,3, 171734 , 16950.5 , 36
51,1,3,0,4,0,1000,1,1,3,2, 173464 , 17091.7 , 36
52,1,1,0,1,4,1000,2,3,1,3, 171143 , 17102.6 , 35
53,0,1,0,4,3,-1,2,3,1,1, 176569 , 17306.9 , 36
54,0,1,0,2,-1,-1,2,3,3,1, 167826 , 16704.6 , 35
55,1,3,1,5,1,1000,1,1,3,3, 171734 , 16978.9 , 36
56,1,3,0,2,3,1000,1,1,1,2, 175596 , 17242.7 , 36
57,1,2,1,2,2,1000,2,1,1,3, 175522 , 17234.6 , 36
58,0,1,1,1,3,-1,1,1,2,2, 174865 , 17164.7 , 36
59,1,2,1,4,0,-1,2,2,1,3, 173331 , 17295.2 , 36
6,0,1,0,2,3,1000,2,2,1,1, 174367 , 17277.2 , 36
60,1,1,1,1,2,-1,1,3,1,2, 174745 , 17474.5 , 36
61,0,1,1,3,0,-1,1,2,1,3, 176797 , 17264.9 , 36
62,1,2,0,4,1,-1,1,1,2,3, 170766 , 16799.2 , 36
63,1,3,0,4,1,-1,1,1,3,3, 170766 , 16850.6 , 36
64,1,3,0,5,3,-1,2,1,3,1, 169734 , 16694.1 , 36
65,0,1,1,2,3,1000,1,2,2,1, 176682 , 17467.3 , 36
66,0,3,1,2,0,1000,1,1,3,3, 175758 , 17566.0 , 37
67,0,3,0,4,3,1000,1,2,1,2, 177319 , 17367.9 , 36
68,1,3,1,3,4,-1,2,2,2,3, 169022 , 16582.4 , 36
69,0,1,1,4,2,1000,2,3,3,2, 169410 , 16688.0 , 35
7,1,2,1,4,3,1000,2,1,1,3, 173331 , 17293.8 , 36
70,1,1,1,3,0,-1,1,1,3,1, 177296 , 17510.7 , 36
71,1,2,1,3,1,-1,1,2,1,1, 176048 , 17248.6 , 36
72,1,2,1,2,-1,1000,1,2,2,2, 176682 , 17450.3 , 36
73,0,1,1,3,3,1000,2,3,1,3, 173331 , 17301.2 , 36
74,1,1,0,5,1,-1,2,1,2,3, 168009 , 16664.1 , 36
75,1,3,0,2,4,-1,2,2,2,1, 167826 , 16706.4 , 35
76,0,1,1,2,4,-1,2,2,3,3, 170508 , 16643.5 , 36
77,0,3,0,2,0,-1,1,2,3,3, 170170 , 16996.0 , 36
78,1,3,1,3,3,-1,2,3,1,3, 176665 , 17238.4 , 36
79,0,2,1,1,1,-1,1,2,3,3, 172896 , 17252.7 , 36
8,1,1,0,5,0,1000,1,2,2,3, 173897 , 16982.8 , 36
80,1,1,1,2,0,1000,2,1,2,2, 170532 , 16930.0 , 36
81,1,2,1,3,3,-1,2,3,2,2, 162645 , 16144.1 , 35
82,0,2,0,2,0,-1,2,3,1,1, 174367 , 17261.3 , 36
83,1,3,0,3,4,1000,2,3,1,2, 176569 , 17260.6 , 36
84,0,2,1,1,1,1000,1,1,1,2, 174745 , 17427.5 , 36
85,0,3,0,5,2,1000,2,2,2,3, 168009 , 16658.1 , 36
86,0,1,0,5,1,-1,2,2,3,3, 168009 , 16622.8 , 36
87,0,1,0,4,1,1000,1,2,3,2, 173464 , 17061.8 , 36
88,1,3,0,5,4,1000,1,3,3,2, 170639 , 16880.0 , 36
89,1,2,1,4,-1,-1,1,1,1,2, 176048 , 17239.5 , 36
9,0,1,0,1,0,1000,1,1,2,3, 175044 , 17490.0 , 36
90,1,1,1,1,3,1000,1,1,1,3, 175069 , 17506.5 , 36
91,1,3,1,1,1,-1,2,2,1,1, 173832 , 17226.8 , 36
92,0,3,0,3,1,-1,2,1,1,2, 176569 , 17273.9 , 36
93,1,2,0,5,4,-1,2,1,3,3, 168009 , 16641.0 , 36
94,1,2,0,5,4,1000,1,2,1,1, 174610 , 17449.3 , 36
95,1,1,0,1,0,-1,1,1,1,2, 174399 , 17241.9 , 36
96,0,1,0,5,2,-1,1,3,1,1, 174610 , 17390.7 , 36
97,0,2,1,5,2,1000,1,2,2,2, 178275 , 17405.9 , 36
98,0,1,1,5,3,1000,1,3,3,2, 178275 , 17411.7 , 36
99,0,2,0,1,0,1000,1,3,3,2, 171300 , 17027.6 , 36
