configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 161416 , 16050.2 , 34
1,1,3,0,1,4,1000,1,1,3,2, 161331 , 16062.3 , 35
10,0,2,0,2,2,-1,1,2,3,1, 158221 , 15336.3 , 34
11,0,1,0,3,2,1000,1,1,3,2, 164456 , 16039.2 , 35
12,1,3,0,5,0,-1,1,2,2,1, 161395 , 16009.8 , 35
13,0,2,1,3,1,1000,1,2,3,1, 162432 , 15791.0 , 34
14,1,2,0,1,4,-1,1,1,2,3, 159643 , 15450.7 , 34
15,0,3,0,3,4,1000,2,2,1,2, 160530 , 15999.8 , 34
16,1,2,1,1,4,-1,2,2,1,1, 159940 , 15632.9 , 34
17,1,1,1,2,-1,1000,1,1,3,1, 162567 , 16051.3 , 34
18,1,1,1,4,4,-1,1,3,2,2, 161331 , 15982.7 , 34
19,1,3,1,2,1,-1,2,1,3,3, 161960 , 16017.2 , 35
2,1,2,1,3,-1,1000,1,1,3,3, 158869 , 15692.4 , 34
20,0,3,0,4,0,-1,1,2,1,2, 164263 , 16227.3 , 35
21,1,2,0,2,4,-1,2,3,3,3, 161660 , 15861.8 , 35
22,0,1,0,5,1,-1,1,2,1,3, 165302 , 15990.0 , 35
23,1,1,1,4,0,-1,1,2,3,3, 158869 , 15668.8 , 34
24,1,1,0,2,0,-1,1,1,2,3, 164019 , 16013.6 , 35
25,0,1,1,5,0,-1,1,3,2,3, 163331 , 16090.6 , 34
26,1,3,0,3,0,-1,2,1,2,3, 162208 , 16217.9 , 34
27,0,1,0,4,3,1000,1,3,2,3, 159232 , 15848.6 , 34
28,1,1,0,1,3,-1,2,3,3,2, 162192 , 16036.9 , 34
29,1,3,1,1,4,1000,2,1,2,3, 161193 , 15977.1 , 35
3,0,3,0,4,1,1000,1,3,2,2, 160729 , 15799.8 , 35
30,0,3,0,3,4,1000,2,3,1,1, 160647 , 15654.7 , 34
