configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
66,0,3,1,2,0,1000,1,1,3,3, 218654 , 21497.4 , 42
67,0,3,0,4,3,1000,1,2,1,2, 221453 , 21796.9 , 41
68,1,3,1,3,4,-1,2,2,2,3, 220413 , 21826.1 , 42
69,0,1,1,4,2,1000,2,3,3,2, 224589 , 22162.7 , 42
7,1,2,1,4,3,1000,2,1,1,3, 219510 , 21616.9 , 42
70,1,1,1,3,0,-1,1,1,3,1, 217817 , 21589.8 , 41
71,1,2,1,3,1,-1,1,2,1,1, 217538 , 21623.6 , 41
72,1,2,1,2,-1,1000,1,2,2,2, 216208 , 21436.9 , 41
73,0,1,1,3,3,1000,2,3,1,3, 222341 , 21968.3 , 42
74,1,1,0,5,1,-1,2,1,2,3, 221464 , 22026.1 , 42
75,1,3,0,2,4,-1,2,2,2,1, 224233 , 22315.9 , 42
76,0,1,1,2,4,-1,2,2,3,3, 221915 , 22035.9 , 42
77,0,3,0,2,0,-1,1,2,3,3, 215354 , 21354.5 , 41
78,1,3,1,3,3,-1,2,3,1,3, 219510 , 21921.4 , 42
79,0,2,1,1,1,-1,1,2,3,3, 210185 , 20740.1 , 40
8,1,1,0,5,0,1000,1,2,2,3, 221843 , 21986.5 , 41
80,1,1,1,2,0,1000,2,1,2,2, 218824 , 21620.0 , 41
81,1,2,1,3,3,-1,2,3,2,2, 221789 , 22132.9 , 41
82,0,2,0,2,0,-1,2,3,1,1, 224435 , 22172.7 , 42
83,1,3,0,3,4,1000,2,3,1,2, 223367 , 22011.5 , 42
84,0,2,1,1,1,1000,1,1,1,2, 216386 , 21574.1 , 41
85,0,3,0,5,2,1000,2,2,2,3, 221464 , 21821.1 , 42
86,0,1,0,5,1,-1,2,2,3,3, 212042 , 21070.8 , 41
87,0,1,0,4,1,1000,1,2,3,2, 224201 , 22195.6 , 42
88,1,3,0,5,4,1000,1,3,3,2, 221085 , 21872.8 , 42
89,1,2,1,4,-1,-1,1,1,1,2, 205845 , 20486.8 , 39
9,0,1,0,1,0,1000,1,1,2,3, 209542 , 20916.6 , 40
90,1,1,1,1,3,1000,1,1,1,3, 214955 , 21338.8 , 41
91,1,3,1,1,1,-1,2,2,1,1, 214854 , 21469.3 , 41
92,0,3,0,3,1,-1,2,1,1,2, 223367 , 22053.9 , 42
93,1,2,0,5,4,-1,2,1,3,3, 217360 , 21696.4 , 41
94,1,2,0,5,4,1000,1,2,1,1, 219193 , 21901.9 , 41
95,1,1,0,1,0,-1,1,1,1,2, 219260 , 21894.1 , 42
96,0,1,0,5,2,-1,1,3,1,1, 222052 , 21876.6 , 42
97,0,2,1,5,2,1000,1,2,2,2, 218716 , 21871.0 , 42
98,0,1,1,5,3,1000,1,3,3,2, 217216 , 21719.8 , 41
99,0,2,0,1,0,1000,1,3,3,2, 221625 , 22113.9 , 42
