configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
38,0,2,0,2,1,-1,2,3,1,3, 162042 , 16139.0 , 35
39,0,2,1,2,0,-1,1,3,3,3, 158910 , 15839.3 , 35
4,0,1,1,5,4,1000,1,1,1,2, 161181 , 15968.7 , 35
40,0,3,0,3,3,1000,1,1,1,1, 158357 , 15717.6 , 34
41,1,2,0,4,3,1000,1,1,3,2, 158233 , 15686.1 , 34
42,1,1,0,2,0,1000,1,3,3,3, 157054 , 15666.9 , 34
43,0,3,1,4,-1,-1,1,3,1,3, 161293 , 15990.6 , 34
44,0,3,0,3,0,1000,1,2,2,2, 157594 , 15673.6 , 34
45,0,2,1,5,1,1000,1,2,3,1, 157300 , 15703.8 , 34
46,1,1,0,5,2,-1,2,2,2,3, 160956 , 15908.6 , 34
47,0,2,0,5,4,-1,2,2,2,3, 160596 , 15895.5 , 34
48,0,3,0,1,3,-1,1,2,2,2, 159958 , 15855.9 , 34
49,1,1,1,3,-1,-1,2,1,2,1, 161512 , 15979.1 , 35
5,1,2,1,5,-1,1000,1,2,3,3, 162185 , 16038.3 , 35
50,1,3,1,5,3,-1,1,2,3,3, 163717 , 16236.1 , 35
51,1,3,0,4,0,1000,1,1,3,2, 158233 , 15616.2 , 34
52,1,1,0,1,4,1000,2,3,1,3, 160218 , 15996.5 , 35
53,0,1,0,4,3,-1,2,3,1,1, 163732 , 16197.5 , 35
54,0,1,0,2,-1,-1,2,3,3,1, 164180 , 16294.8 , 35
55,1,3,1,5,1,1000,1,1,3,3, 157276 , 15678.5 , 34
56,1,3,0,2,3,1000,1,1,1,2, 159849 , 15850.4 , 35
57,1,2,1,2,2,1000,2,1,1,3, 162256 , 16123.7 , 35
58,0,1,1,1,3,-1,1,1,2,2, 156680 , 15678.8 , 34
59,1,2,1,4,0,-1,2,2,1,3, 163431 , 16311.2 , 35
6,0,1,0,2,3,1000,2,2,1,1, 159781 , 15976.7 , 35
60,1,1,1,1,2,-1,1,3,1,2, 161109 , 15940.0 , 35
61,0,1,1,3,0,-1,1,2,1,3, 161293 , 16060.9 , 34
62,1,2,0,4,1,-1,1,1,2,3, 155504 , 15486.9 , 34
63,1,3,0,4,1,-1,1,1,3,3, 154436 , 15408.5 , 33
64,1,3,0,5,3,-1,2,1,3,1, 160926 , 15889.6 , 35
65,0,1,1,2,3,1000,1,2,2,1, 161365 , 16010.6 , 34
66,0,3,1,2,0,1000,1,1,3,3, 159201 , 15739.0 , 34
67,0,3,0,4,3,1000,1,2,1,2, 154604 , 15390.1 , 34
68,1,3,1,3,4,-1,2,2,2,3, 163300 , 16155.4 , 35
69,0,1,1,4,2,1000,2,3,3,2, 167368 , 16676.7 , 36
7,1,2,1,4,3,1000,2,1,1,3, 164699 , 16399.8 , 36
70,1,1,1,3,0,-1,1,1,3,1, 162817 , 16131.2 , 35
71,1,2,1,3,1,-1,1,2,1,1, 160791 , 15965.6 , 34
72,1,2,1,2,-1,1000,1,2,2,2, 161292 , 15948.1 , 35
73,0,1,1,3,3,1000,2,3,1,3, 165360 , 16425.9 , 35
74,1,1,0,5,1,-1,2,1,2,3, 160478 , 16024.3 , 35
75,1,3,0,2,4,-1,2,2,2,1, 159347 , 15920.1 , 35
76,0,1,1,2,4,-1,2,2,3,3, 164771 , 16390.3 , 35
77,0,3,0,2,0,-1,1,2,3,3, 157555 , 15549.3 , 34
78,1,3,1,3,3,-1,2,3,1,3, 165360 , 16363.6 , 35
79,0,2,1,1,1,-1,1,2,3,3, 156775 , 15487.2 , 34
8,1,1,0,5,0,1000,1,2,2,3, 156616 , 15502.7 , 34
80,1,1,1,2,0,1000,2,1,2,2, 162980 , 16242.6 , 34
81,1,2,1,3,3,-1,2,3,2,2, 160048 , 15852.9 , 35
82,0,2,0,2,0,-1,2,3,1,1, 162966 , 16134.1 , 35
83,1,3,0,3,4,1000,2,3,1,2, 161907 , 16020.2 , 35
84,0,2,1,1,1,1000,1,1,1,2, 159499 , 15922.8 , 34
85,0,3,0,5,2,1000,2,2,2,3, 160596 , 15865.8 , 34
86,0,1,0,5,1,-1,2,2,3,3, 159808 , 15854.1 , 35
87,0,1,0,4,1,1000,1,2,3,2, 162427 , 16197.6 , 35
88,1,3,0,5,4,1000,1,3,3,2, 160658 , 15873.5 , 35
89,1,2,1,4,-1,-1,1,1,1,2, 159023 , 15711.3 , 34
9,0,1,0,1,0,1000,1,1,2,3, 160517 , 15932.9 , 34
90,1,1,1,1,3,1000,1,1,1,3, 157663 , 15656.2 , 33
91,1,3,1,1,1,-1,2,2,1,1, 163940 , 16248.3 , 35
92,0,3,0,3,1,-1,2,1,1,2, 162063 , 16205.0 , 35
93,1,2,0,5,4,-1,2,1,3,3, 159608 , 15855.2 , 35
94,1,2,0,5,4,1000,1,2,1,1, 158189 , 15784.1 , 34
95,1,1,0,1,0,-1,1,1,1,2, 160694 , 15987.8 , 34
96,0,1,0,5,2,-1,1,3,1,1, 161472 , 16106.7 , 35
97,0,2,1,5,2,1000,1,2,2,2, 162888 , 16193.9 , 35
98,0,1,1,5,3,1000,1,3,3,2, 160464 , 15965.1 , 35
99,0,2,0,1,0,1000,1,3,3,2, 155077 , 15434.8 , 34
