configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
35,1,2,0,5,4,1000,2,1,1,3, 11000 , 1097.3 , 4
36,1,3,0,3,-1,-1,1,3,1,3, 11003 , 1099.5 , 4
37,0,2,1,4,-1,-1,2,2,3,2, 8959 , 894.9 , 2
38,0,2,0,2,1,-1,2,3,1,3, 11000 , 1099.7 , 4
39,0,2,1,2,0,-1,1,3,3,3, 8781 , 876.4 , 2
4,0,1,1,5,4,1000,1,1,1,2, 8249 , 822.3 , 2
40,0,3,0,3,3,1000,1,1,1,1, 10778 , 1075.8 , 3
41,1,2,0,4,3,1000,1,1,3,2, 11005 , 1082.7 , 4
42,1,1,0,2,0,1000,1,3,3,3, 11000 , 1089.8 , 4
43,0,3,1,4,-1,-1,1,3,1,3, 9426 , 942.5 , 3
44,0,3,0,3,0,1000,1,2,2,2, 8201 , 819.6 , 2
45,0,2,1,5,1,1000,1,2,3,1, 8270 , 826.8 , 2
46,1,1,0,5,2,-1,2,2,2,3, 8455 , 845.4 , 2
47,0,2,0,5,4,-1,2,2,2,3, 9747 , 972.4 , 3
48,0,3,0,1,3,-1,1,2,2,2, 8497 , 847.4 , 2
49,1,1,1,3,-1,-1,2,1,2,1, 10032 , 1003.1 , 3
5,1,2,1,5,-1,1000,1,2,3,3, 11000 , 1066.9 , 4
50,1,3,1,5,3,-1,1,2,3,3, 11000 , 1066.2 , 4
51,1,3,0,4,0,1000,1,1,3,2, 11005 , 1078.9 , 4
52,1,1,0,1,4,1000,2,3,1,3, 11001 , 1061.3 , 4
53,0,1,0,4,3,-1,2,3,1,1, 11002 , 1071.0 , 4
54,0,1,0,2,-1,-1,2,3,3,1, 11000 , 1099.4 , 4
55,1,3,1,5,1,1000,1,1,3,3, 9518 , 951.8 , 2
56,1,3,0,2,3,1000,1,1,1,2, 11000 , 1067.7 , 4
57,1,2,1,2,2,1000,2,1,1,3, 10663 , 1067.1 , 3
58,0,1,1,1,3,-1,1,1,2,2, 10109 , 1008.5 , 3
59,1,2,1,4,0,-1,2,2,1,3, 10586 , 1059.2 , 4
6,0,1,0,2,3,1000,2,2,1,1, 10031 , 1000.8 , 3
60,1,1,1,1,2,-1,1,3,1,2, 9662 , 963.8 , 3
61,0,1,1,3,0,-1,1,2,1,3, 9391 , 938.5 , 3
62,1,2,0,4,1,-1,1,1,2,3, 11005 , 1078.7 , 4
63,1,3,0,4,1,-1,1,1,3,3, 11005 , 1079.1 , 4
64,1,3,0,5,3,-1,2,1,3,1, 11000 , 1097.9 , 4
65,0,1,1,2,3,1000,1,2,2,1, 8811 , 878.7 , 2
66,0,3,1,2,0,1000,1,1,3,3, 8781 , 877.2 , 2
67,0,3,0,4,3,1000,1,2,1,2, 8292 , 828.9 , 2
68,1,3,1,3,4,-1,2,2,2,3, 10586 , 1057.1 , 4
69,0,1,1,4,2,1000,2,3,3,2, 8959 , 893.4 , 2
7,1,2,1,4,3,1000,2,1,1,3, 10092 , 1008.2 , 3
70,1,1,1,3,0,-1,1,1,3,1, 9657 , 964.1 , 3
71,1,2,1,3,1,-1,1,2,1,1, 10039 , 1003.9 , 3
72,1,2,1,2,-1,1000,1,2,2,2, 10496 , 1048.4 , 3
73,0,1,1,3,3,1000,2,3,1,3, 8933 , 893.3 , 2
74,1,1,0,5,1,-1,2,1,2,3, 11000 , 1098.6 , 4
75,1,3,0,2,4,-1,2,2,2,1, 8674 , 865.9 , 2
76,0,1,1,2,4,-1,2,2,3,3, 7984 , 798.3 , 2
77,0,3,0,2,0,-1,1,2,3,3, 8749 , 873.6 , 2
78,1,3,1,3,3,-1,2,3,1,3, 10586 , 1057.6 , 4
79,0,2,1,1,1,-1,1,2,3,3, 10109 , 1008.6 , 3
8,1,1,0,5,0,1000,1,2,2,3, 10779 , 1076.0 , 4
80,1,1,1,2,0,1000,2,1,2,2, 10575 , 1057.0 , 3
81,1,2,1,3,3,-1,2,3,2,2, 10636 , 1061.7 , 4
82,0,2,0,2,0,-1,2,3,1,1, 11000 , 1099.7 , 4
83,1,3,0,3,4,1000,2,3,1,2, 11000 , 1073.1 , 3
84,0,2,1,1,1,1000,1,1,1,2, 9956 , 995.1 , 3
85,0,3,0,5,2,1000,2,2,2,3, 9678 , 969.4 , 3
86,0,1,0,5,1,-1,2,2,3,3, 9730 , 970.8 , 3
87,0,1,0,4,1,1000,1,2,3,2, 8117 , 810.3 , 2
88,1,3,0,5,4,1000,1,3,3,2, 11000 , 1076.4 , 4
89,1,2,1,4,-1,-1,1,1,1,2, 10163 , 1013.4 , 3
9,0,1,0,1,0,1000,1,1,2,3, 10903 , 1088.9 , 3
90,1,1,1,1,3,1000,1,1,1,3, 11000 , 1049.8 , 4
91,1,3,1,1,1,-1,2,2,1,1, 11002 , 1066.5 , 4
92,0,3,0,3,1,-1,2,1,1,2, 11002 , 1099.5 , 4
93,1,2,0,5,4,-1,2,1,3,3, 11000 , 1099.2 , 4
94,1,2,0,5,4,1000,1,2,1,1, 10858 , 1084.4 , 4
95,1,1,0,1,0,-1,1,1,1,2, 11000 , 1077.8 , 4
96,0,1,0,5,2,-1,1,3,1,1, 11000 , 1099.5 , 4
97,0,2,1,5,2,1000,1,2,2,2, 8270 , 825.6 , 2
98,0,1,1,5,3,1000,1,3,3,2, 8231 , 822.1 , 2
99,0,2,0,1,0,1000,1,3,3,2, 11003 , 1102.4 , 4
