configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
32,1,2,1,1,3,-1,2,2,2,3, 203058 , 20116.2 , 38
33,1,1,0,4,1,-1,2,3,1,2, 220664 , 21994.1 , 41
34,1,1,1,4,3,1000,2,2,2,2, 203163 , 20165.9 , 38
35,1,2,0,5,4,1000,2,1,1,3, 208878 , 20823.2 , 39
36,1,3,0,3,-1,-1,1,3,1,3, 210540 , 21003.6 , 39
37,0,2,1,4,-1,-1,2,2,3,2, 209232 , 20701.3 , 39
38,0,2,0,2,1,-1,2,3,1,3, 215817 , 21461.3 , 41
39,0,2,1,2,0,-1,1,3,3,3, 203808 , 20247.8 , 38
4,0,1,1,5,4,1000,1,1,1,2, 210214 , 21008.1 , 39
40,0,3,0,3,3,1000,1,1,1,1, 210412 , 20934.8 , 39
41,1,2,0,4,3,1000,1,1,3,2, 211784 , 20993.3 , 39
42,1,1,0,2,0,1000,1,3,3,3, 210811 , 20851.1 , 39
43,0,3,1,4,-1,-1,1,3,1,3, 208034 , 20665.5 , 39
44,0,3,0,3,0,1000,1,2,2,2, 207928 , 20635.8 , 38
45,0,2,1,5,1,1000,1,2,3,1, 205934 , 20512.5 , 38
46,1,1,0,5,2,-1,2,2,2,3, 204760 , 20464.9 , 38
47,0,2,0,5,4,-1,2,2,2,3, 205459 , 20526.9 , 39
48,0,3,0,1,3,-1,1,2,2,2, 206895 , 20597.2 , 39
49,1,1,1,3,-1,-1,2,1,2,1, 208166 , 20798.8 , 39
5,1,2,1,5,-1,1000,1,2,3,3, 94188 , 20874.2 , 22
50,1,3,1,5,3,-1,1,2,3,3, 94188 , 20883.0 , 22
51,1,3,0,4,0,1000,1,1,3,2, 211784 , 20987.7 , 39
52,1,1,0,1,4,1000,2,3,1,3, 215734 , 21404.6 , 41
53,0,1,0,4,3,-1,2,3,1,1, 214754 , 21353.3 , 41
54,0,1,0,2,-1,-1,2,3,3,1, 203029 , 20479.8 , 38
55,1,3,1,5,1,1000,1,1,3,3, 94188 , 20966.6 , 22
56,1,3,0,2,3,1000,1,1,1,2, 209122 , 20797.6 , 39
57,1,2,1,2,2,1000,2,1,1,3, 207955 , 20608.0 , 39
58,0,1,1,1,3,-1,1,1,2,2, 206795 , 20677.1 , 38
59,1,2,1,4,0,-1,2,2,1,3, 204659 , 20461.2 , 39
6,0,1,0,2,3,1000,2,2,1,1, 216119 , 21425.2 , 41
60,1,1,1,1,2,-1,1,3,1,2, 211246 , 20997.7 , 40
61,0,1,1,3,0,-1,1,2,1,3, 208034 , 20638.1 , 39
62,1,2,0,4,1,-1,1,1,2,3, 207371 , 20490.0 , 39
63,1,3,0,4,1,-1,1,1,3,3, 211071 , 20956.3 , 39
64,1,3,0,5,3,-1,2,1,3,1, 208610 , 20811.1 , 39
65,0,1,1,2,3,1000,1,2,2,1, 94485 , 22469.0 , 22
66,0,3,1,2,0,1000,1,1,3,3, 203808 , 20261.4 , 38
67,0,3,0,4,3,1000,1,2,1,2, 209354 , 20814.3 , 39
68,1,3,1,3,4,-1,2,2,2,3, 213387 , 21167.1 , 40
69,0,1,1,4,2,1000,2,3,3,2, 209232 , 20728.3 , 39
7,1,2,1,4,3,1000,2,1,1,3, 206719 , 20696.4 , 39
70,1,1,1,3,0,-1,1,1,3,1, 89076 , 21908.5 , 21
71,1,2,1,3,1,-1,1,2,1,1, 205735 , 20332.8 , 39
72,1,2,1,2,-1,1000,1,2,2,2, 208516 , 20743.1 , 39
73,0,1,1,3,3,1000,2,3,1,3, 208829 , 20727.4 , 39
74,1,1,0,5,1,-1,2,1,2,3, 206959 , 20504.6 , 39
75,1,3,0,2,4,-1,2,2,2,1, 209444 , 20787.2 , 39
76,0,1,1,2,4,-1,2,2,3,3, 209918 , 20757.4 , 39
77,0,3,0,2,0,-1,1,2,3,3, 208441 , 20807.1 , 39
78,1,3,1,3,3,-1,2,3,1,3, 208829 , 20722.5 , 39
79,0,2,1,1,1,-1,1,2,3,3, 203846 , 20365.9 , 38
8,1,1,0,5,0,1000,1,2,2,3, 204817 , 20415.7 , 38
80,1,1,1,2,0,1000,2,1,2,2, 206799 , 20488.8 , 39
81,1,2,1,3,3,-1,2,3,2,2, 209896 , 20819.1 , 39
82,0,2,0,2,0,-1,2,3,1,1, 216119 , 21428.4 , 41
83,1,3,0,3,4,1000,2,3,1,2, 214542 , 21437.2 , 40
84,0,2,1,1,1,1000,1,1,1,2, 211246 , 21047.4 , 40
85,0,3,0,5,2,1000,2,2,2,3, 205459 , 20529.0 , 39
86,0,1,0,5,1,-1,2,2,3,3, 211084 , 20965.3 , 40
87,0,1,0,4,1,1000,1,2,3,2, 196303 , 19492.1 , 37
88,1,3,0,5,4,1000,1,3,3,2, 210435 , 20822.5 , 39
89,1,2,1,4,-1,-1,1,1,1,2, 209410 , 20881.8 , 39
9,0,1,0,1,0,1000,1,1,2,3, 208751 , 20819.7 , 39
90,1,1,1,1,3,1000,1,1,1,3, 209987 , 20866.3 , 39
91,1,3,1,1,1,-1,2,2,1,1, 208288 , 20670.0 , 39
92,0,3,0,3,1,-1,2,1,1,2, 220664 , 22000.5 , 41
93,1,2,0,5,4,-1,2,1,3,3, 211084 , 20946.8 , 40
94,1,2,0,5,4,1000,1,2,1,1, 209128 , 20719.0 , 39
95,1,1,0,1,0,-1,1,1,1,2, 209548 , 20941.8 , 39
96,0,1,0,5,2,-1,1,3,1,1, 209128 , 20728.4 , 39
97,0,2,1,5,2,1000,1,2,2,2, 204633 , 20429.4 , 38
98,0,1,1,5,3,1000,1,3,3,2, 204208 , 20218.2 , 39
99,0,2,0,1,0,1000,1,3,3,2, 203866 , 20355.6 , 38
