configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 164872 , 16096.5 , 35
1,1,3,0,1,4,1000,1,1,3,2, 164158 , 16313.7 , 35
10,0,2,0,2,2,-1,1,2,3,1, 167514 , 16420.5 , 35
11,0,1,0,3,2,1000,1,1,3,2, 161810 , 15776.8 , 35
12,1,3,0,5,0,-1,1,2,2,1, 163542 , 16242.5 , 35
13,0,2,1,3,1,1000,1,2,3,1, 172361 , 16668.0 , 37
14,1,2,0,1,4,-1,1,1,2,3, 166618 , 16576.7 , 35
15,0,3,0,3,4,1000,2,2,1,2, 168136 , 16429.8 , 35
16,1,2,1,1,4,-1,2,2,1,1, 167781 , 16370.5 , 35
17,1,1,1,2,-1,1000,1,1,3,1, 169373 , 16614.1 , 36
18,1,1,1,4,4,-1,1,3,2,2, 172361 , 16702.5 , 37
19,1,3,1,2,1,-1,2,1,3,3, 161189 , 15945.2 , 35
2,1,2,1,3,-1,1000,1,1,3,3, 165209 , 16093.6 , 35
20,0,3,0,4,0,-1,1,2,1,2, 168093 , 16477.6 , 35
21,1,2,0,2,4,-1,2,3,3,3, 163277 , 16322.3 , 34
22,0,1,0,5,1,-1,1,2,1,3, 166744 , 16646.5 , 35
23,1,1,1,4,0,-1,1,2,3,3, 165209 , 16114.1 , 35
24,1,1,0,2,0,-1,1,1,2,3, 167328 , 16640.5 , 35
25,0,1,1,5,0,-1,1,3,2,3, 176620 , 17175.0 , 37
26,1,3,0,3,0,-1,2,1,2,3, 166885 , 16387.0 , 36
27,0,1,0,4,3,1000,1,3,2,3, 166636 , 16344.4 , 36
28,1,1,0,1,3,-1,2,3,3,2, 165493 , 16184.9 , 35
29,1,3,1,1,4,1000,2,1,2,3, 168617 , 16388.9 , 35
3,0,3,0,4,1,1000,1,3,2,2, 161810 , 15815.0 , 35
30,0,3,0,3,4,1000,2,3,1,1, 168136 , 16425.7 , 35
31,1,2,0,2,4,-1,2,3,3,1, 164872 , 16109.6 , 35
32,1,2,1,1,3,-1,2,2,2,3, 165205 , 16473.2 , 34
33,1,1,0,4,1,-1,2,3,1,2, 168136 , 16425.4 , 35
34,1,1,1,4,3,1000,2,2,2,2, 167934 , 16397.3 , 35
35,1,2,0,5,4,1000,2,1,1,3, 167469 , 16564.8 , 35
36,1,3,0,3,-1,-1,1,3,1,3, 165938 , 16439.9 , 35
37,0,2,1,4,-1,-1,2,2,3,2, 167934 , 16372.7 , 35
38,0,2,0,2,1,-1,2,3,1,3, 164804 , 16422.1 , 34
39,0,2,1,2,0,-1,1,3,3,3, 165990 , 16529.7 , 35
4,0,1,1,5,4,1000,1,1,1,2, 167165 , 16639.4 , 35
40,0,3,0,3,3,1000,1,1,1,1, 168093 , 16427.4 , 35
41,1,2,0,4,3,1000,1,1,3,2, 169056 , 16411.9 , 35
42,1,1,0,2,0,1000,1,3,3,3, 167328 , 16640.8 , 35
43,0,3,1,4,-1,-1,1,3,1,3, 168144 , 16565.9 , 35
44,0,3,0,3,0,1000,1,2,2,2, 169056 , 16387.5 , 35
45,0,2,1,5,1,1000,1,2,3,1, 165344 , 16364.7 , 35
46,1,1,0,5,2,-1,2,2,2,3, 170118 , 16965.1 , 36
47,0,2,0,5,4,-1,2,2,2,3, 170118 , 16969.2 , 36
48,0,3,0,1,3,-1,1,2,2,2, 164158 , 16343.9 , 35
49,1,1,1,3,-1,-1,2,1,2,1, 167934 , 16368.0 , 35
5,1,2,1,5,-1,1000,1,2,3,3, 176620 , 17195.3 , 37
50,1,3,1,5,3,-1,1,2,3,3, 176620 , 17165.5 , 37
51,1,3,0,4,0,1000,1,1,3,2, 161810 , 15855.1 , 35
52,1,1,0,1,4,1000,2,3,1,3, 165096 , 16508.2 , 35
53,0,1,0,4,3,-1,2,3,1,1, 168136 , 16415.0 , 35
54,0,1,0,2,-1,-1,2,3,3,1, 164872 , 16090.8 , 35
55,1,3,1,5,1,1000,1,1,3,3, 176620 , 17176.6 , 37
56,1,3,0,2,3,1000,1,1,1,2, 169555 , 16501.6 , 35
57,1,2,1,2,2,1000,2,1,1,3, 165605 , 16531.2 , 34
58,0,1,1,1,3,-1,1,1,2,2, 166453 , 16426.2 , 36
59,1,2,1,4,0,-1,2,2,1,3, 167658 , 16350.6 , 35
6,0,1,0,2,3,1000,2,2,1,1, 168363 , 16486.9 , 35
60,1,1,1,1,2,-1,1,3,1,2, 168825 , 16427.6 , 35
61,0,1,1,3,0,-1,1,2,1,3, 168144 , 16564.3 , 35
62,1,2,0,4,1,-1,1,1,2,3, 166636 , 16322.5 , 36
63,1,3,0,4,1,-1,1,1,3,3, 162947 , 16222.3 , 35
64,1,3,0,5,3,-1,2,1,3,1, 165207 , 16107.3 , 35
65,0,1,1,2,3,1000,1,2,2,1, 162116 , 16070.9 , 35
66,0,3,1,2,0,1000,1,1,3,3, 165990 , 16550.8 , 35
67,0,3,0,4,3,1000,1,2,1,2, 168093 , 16468.7 , 35
68,1,3,1,3,4,-1,2,2,2,3, 160560 , 15945.1 , 35
69,0,1,1,4,2,1000,2,3,3,2, 167934 , 16375.3 , 35
7,1,2,1,4,3,1000,2,1,1,3, 167658 , 16380.0 , 35
70,1,1,1,3,0,-1,1,1,3,1, 172361 , 16660.5 , 37
71,1,2,1,3,1,-1,1,2,1,1, 167536 , 16416.5 , 35
72,1,2,1,2,-1,1000,1,2,2,2, 169373 , 16522.8 , 36
73,0,1,1,3,3,1000,2,3,1,3, 167658 , 16359.1 , 35
74,1,1,0,5,1,-1,2,1,2,3, 170118 , 16973.2 , 36
75,1,3,0,2,4,-1,2,2,2,1, 164872 , 16055.2 , 35
76,0,1,1,2,4,-1,2,2,3,3, 161189 , 15948.9 , 35
77,0,3,0,2,0,-1,1,2,3,3, 167328 , 16615.5 , 35
78,1,3,1,3,3,-1,2,3,1,3, 167658 , 16376.8 , 35
79,0,2,1,1,1,-1,1,2,3,3, 173387 , 17186.6 , 37
8,1,1,0,5,0,1000,1,2,2,3, 166948 , 16442.8 , 35
80,1,1,1,2,0,1000,2,1,2,2, 167148 , 16433.9 , 35
81,1,2,1,3,3,-1,2,3,2,2, 167934 , 16369.0 , 35
82,0,2,0,2,0,-1,2,3,1,1, 168363 , 16478.2 , 35
83,1,3,0,3,4,1000,2,3,1,2, 168136 , 16391.7 , 35
84,0,2,1,1,1,1000,1,1,1,2, 168825 , 16443.9 , 35
85,0,3,0,5,2,1000,2,2,2,3, 170118 , 16904.4 , 36
86,0,1,0,5,1,-1,2,2,3,3, 170118 , 16912.2 , 36
87,0,1,0,4,1,1000,1,2,3,2, 169056 , 16385.4 , 35
88,1,3,0,5,4,1000,1,3,3,2, 163542 , 16261.5 , 35
89,1,2,1,4,-1,-1,1,1,1,2, 167536 , 16540.6 , 35
9,0,1,0,1,0,1000,1,1,2,3, 166618 , 16581.1 , 35
90,1,1,1,1,3,1000,1,1,1,3, 166598 , 16366.7 , 35
91,1,3,1,1,1,-1,2,2,1,1, 167781 , 16376.5 , 35
92,0,3,0,3,1,-1,2,1,1,2, 160688 , 15873.1 , 34
93,1,2,0,5,4,-1,2,1,3,3, 170118 , 16920.2 , 36
94,1,2,0,5,4,1000,1,2,1,1, 165512 , 16538.8 , 35
95,1,1,0,1,0,-1,1,1,1,2, 167965 , 16567.1 , 35
96,0,1,0,5,2,-1,1,3,1,1, 165512 , 16503.1 , 35
97,0,2,1,5,2,1000,1,2,2,2, 165344 , 16385.4 , 35
98,0,1,1,5,3,1000,1,3,3,2, 165344 , 16339.8 , 35
99,0,2,0,1,0,1000,1,3,3,2, 164158 , 16328.4 , 35
