configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 33002 , 3294.3 , 9
1,1,3,0,1,4,1000,1,1,3,2, 28710 , 2854.6 , 9
10,0,2,0,2,2,-1,1,2,3,1, 33075 , 3302.0 , 10
11,0,1,0,3,2,1000,1,1,3,2, 12766 , 1696.8 , 3
12,1,3,0,5,0,-1,1,2,2,1, 28497 , 2841.8 , 10
13,0,2,1,3,1,1000,1,2,3,1, 18074 , 1833.3 , 6
14,1,2,0,1,4,-1,1,1,2,3, 9691 , 1791.1 , 3
15,0,3,0,3,4,1000,2,2,1,2, 3498 , 497.8 , 1
16,1,2,1,1,4,-1,2,2,1,1, 1853 , 379.0 , 0
17,1,1,1,2,-1,1000,1,1,3,1, 15824 , 2742.2 , 5
18,1,1,1,4,4,-1,1,3,2,2, 13732 , 2399.7 , 5
19,1,3,1,2,1,-1,2,1,3,3, 18468 , 1846.5 , 6
2,1,2,1,3,-1,1000,1,1,3,3, 20002 , 1989.1 , 7
20,0,3,0,4,0,-1,1,2,1,2, 19212 , 1913.4 , 7
21,1,2,0,2,4,-1,2,3,3,3, 17203 , 2193.0 , 6
22,0,1,0,5,1,-1,1,2,1,3, 33937 , 3393.6 , 10
23,1,1,1,4,0,-1,1,2,3,3, 28004 , 3236.2 , 9
24,1,1,0,2,0,-1,1,1,2,3, 16285 , 2059.2 , 6
25,0,1,1,5,0,-1,1,3,2,3, 13373 , 1334.4 , 4
26,1,3,0,3,0,-1,2,1,2,3, 25667 , 2545.2 , 8
27,0,1,0,4,3,1000,1,3,2,3, 22943 , 2775.7 , 9
28,1,1,0,1,3,-1,2,3,3,2, 33002 , 3285.7 , 10
29,1,3,1,1,4,1000,2,1,2,3, 8293 , 1124.7 , 3
3,0,3,0,4,1,1000,1,3,2,2, 30149 , 3318.9 , 8
30,0,3,0,3,4,1000,2,3,1,1, 39125 , 3907.3 , 10
31,1,2,0,2,4,-1,2,3,3,1, 10981 , 1477.0 , 3
32,1,2,1,1,3,-1,2,2,2,3, 1853 , 382.4 , 0
33,1,1,0,4,1,-1,2,3,1,2, 35715 , 3561.8 , 10
34,1,1,1,4,3,1000,2,2,2,2, 1853 , 377.7 , 0
35,1,2,0,5,4,1000,2,1,1,3, 10013 , 1343.8 , 3
36,1,3,0,3,-1,-1,1,3,1,3, 15516 , 2527.5 , 4
37,0,2,1,4,-1,-1,2,2,3,2, 9084 , 1243.5 , 3
38,0,2,0,2,1,-1,2,3,1,3, 14040 , 1845.1 , 6
39,0,2,1,2,0,-1,1,3,3,3, 11669 , 1163.2 , 3
4,0,1,1,5,4,1000,1,1,1,2, 12027 , 2244.3 , 4
40,0,3,0,3,3,1000,1,1,1,1, 24187 , 2413.2 , 9
41,1,2,0,4,3,1000,1,1,3,2, 27089 , 3167.5 , 9
42,1,1,0,2,0,1000,1,3,3,3, 5081 , 1745.3 , 2
43,0,3,1,4,-1,-1,1,3,1,3, 11667 , 1167.5 , 3
44,0,3,0,3,0,1000,1,2,2,2, 18440 , 1838.1 , 7
45,0,2,1,5,1,1000,1,2,3,1, 17899 , 1788.6 , 6
46,1,1,0,5,2,-1,2,2,2,3, 8938 , 2771.1 , 3
47,0,2,0,5,4,-1,2,2,2,3, 13832 , 1847.2 , 4
48,0,3,0,1,3,-1,1,2,2,2, 16587 , 1653.9 , 6
49,1,1,1,3,-1,-1,2,1,2,1, 19011 , 1896.4 , 6
5,1,2,1,5,-1,1000,1,2,3,3, 28502 , 2835.8 , 9
50,1,3,1,5,3,-1,1,2,3,3, 22608 , 2250.8 , 7
51,1,3,0,4,0,1000,1,1,3,2, 22129 , 2209.4 , 7
52,1,1,0,1,4,1000,2,3,1,3, 33002 , 3278.0 , 10
53,0,1,0,4,3,-1,2,3,1,1, 32180 , 3232.7 , 11
54,0,1,0,2,-1,-1,2,3,3,1, 23000 , 2296.6 , 8
55,1,3,1,5,1,1000,1,1,3,3, 21668 , 2159.0 , 7
56,1,3,0,2,3,1000,1,1,1,2, 24692 , 2940.3 , 8
57,1,2,1,2,2,1000,2,1,1,3, 19145 , 1912.7 , 6
58,0,1,1,1,3,-1,1,1,2,2, 20603 , 2441.9 , 7
59,1,2,1,4,0,-1,2,2,1,3, 1853 , 386.0 , 0
6,0,1,0,2,3,1000,2,2,1,1, 18011 , 2338.1 , 6
60,1,1,1,1,2,-1,1,3,1,2, 21613 , 2593.4 , 7
61,0,1,1,3,0,-1,1,2,1,3, 11668 , 1163.2 , 3
62,1,2,0,4,1,-1,1,1,2,3, 29753 , 3101.3 , 9
63,1,3,0,4,1,-1,1,1,3,3, 22129 , 2212.6 , 7
64,1,3,0,5,3,-1,2,1,3,1, 30462 , 3024.8 , 9
65,0,1,1,2,3,1000,1,2,2,1, 11667 , 1163.0 , 3
66,0,3,1,2,0,1000,1,1,3,3, 20038 , 1997.7 , 6
67,0,3,0,4,3,1000,1,2,1,2, 19694 , 1962.8 , 7
68,1,3,1,3,4,-1,2,2,2,3, 22082 , 2202.0 , 7
69,0,1,1,4,2,1000,2,3,3,2, 11239 , 1531.8 , 4
