configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
58,0,1,1,1,3,-1,1,1,2,2, 89 , 8.9 , 0
59,1,2,1,4,0,-1,2,2,1,3, 123 , 12.3 , 0
6,0,1,0,2,3,1000,2,2,1,1, 418 , 35.6 , 0
60,1,1,1,1,2,-1,1,3,1,2, 550 , 54.9 , 0
61,0,1,1,3,0,-1,1,2,1,3, 1276 , 127.3 , 0
62,1,2,0,4,1,-1,1,1,2,3, 718 , 71.7 , 0
63,1,3,0,4,1,-1,1,1,3,3, 698 , 69.9 , 0
64,1,3,0,5,3,-1,2,1,3,1, 448 , 44.7 , 0
65,0,1,1,2,3,1000,1,2,2,1, 1285 , 128.4 , 0
66,0,3,1,2,0,1000,1,1,3,3, 89 , 8.9 , 0
67,0,3,0,4,3,1000,1,2,1,2, 382 , 32.2 , 0
68,1,3,1,3,4,-1,2,2,2,3, 123 , 12.3 , 0
69,0,1,1,4,2,1000,2,3,3,2, 420 , 42.0 , 0
7,1,2,1,4,3,1000,2,1,1,3, 200 , 20.0 , 0
70,1,1,1,3,0,-1,1,1,3,1, 173 , 13.3 , 0
71,1,2,1,3,1,-1,1,2,1,1, 527 , 52.7 , 0
72,1,2,1,2,-1,1000,1,2,2,2, 527 , 52.6 , 0
73,0,1,1,3,3,1000,2,3,1,3, 430 , 43.0 , 0
74,1,1,0,5,1,-1,2,1,2,3, 481 , 48.1 , 0
75,1,3,0,2,4,-1,2,2,2,1, 433 , 43.3 , 0
76,0,1,1,2,4,-1,2,2,3,3, 420 , 41.9 , 0
77,0,3,0,2,0,-1,1,2,3,3, 382 , 32.3 , 0
78,1,3,1,3,3,-1,2,3,1,3, 95 , 9.5 , 0
79,0,2,1,1,1,-1,1,2,3,3, 1276 , 127.4 , 0
8,1,1,0,5,0,1000,1,2,2,3, 437 , 43.7 , 0
80,1,1,1,2,0,1000,2,1,2,2, 199 , 19.9 , 0
81,1,2,1,3,3,-1,2,3,2,2, 115 , 11.5 , 0
82,0,2,0,2,0,-1,2,3,1,1, 418 , 35.6 , 0
83,1,3,0,3,4,1000,2,3,1,2, 438 , 43.8 , 0
84,0,2,1,1,1,1000,1,1,1,2, 112 , 11.2 , 0
85,0,3,0,5,2,1000,2,2,2,3, 418 , 35.6 , 0
86,0,1,0,5,1,-1,2,2,3,3, 418 , 35.5 , 0
87,0,1,0,4,1,1000,1,2,3,2, 382 , 32.1 , 0
88,1,3,0,5,4,1000,1,3,3,2, 437 , 43.6 , 0
89,1,2,1,4,-1,-1,1,1,1,2, 173 , 13.2 , 0
9,0,1,0,1,0,1000,1,1,2,3, 382 , 32.1 , 0
90,1,1,1,1,3,1000,1,1,1,3, 173 , 13.3 , 0
91,1,3,1,1,1,-1,2,2,1,1, 95 , 9.5 , 0
92,0,3,0,3,1,-1,2,1,1,2, 418 , 35.4 , 0
93,1,2,0,5,4,-1,2,1,3,3, 448 , 44.8 , 0
94,1,2,0,5,4,1000,1,2,1,1, 437 , 43.6 , 0
95,1,1,0,1,0,-1,1,1,1,2, 698 , 69.7 , 0
96,0,1,0,5,2,-1,1,3,1,1, 382 , 32.1 , 0
97,0,2,1,5,2,1000,1,2,2,2, 1285 , 128.2 , 0
98,0,1,1,5,3,1000,1,3,3,2, 1276 , 127.7 , 0
99,0,2,0,1,0,1000,1,3,3,2, 382 , 32.1 , 0
