configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
56,1,3,0,2,3,1000,1,1,1,2, 2794 , 278.0 , 0
57,1,2,1,2,2,1000,2,1,1,3, 18227 , 1820.8 , 3
58,0,1,1,1,3,-1,1,1,2,2, 1152 , 113.8 , 0
59,1,2,1,4,0,-1,2,2,1,3, 2584 , 256.8 , 0
6,0,1,0,2,3,1000,2,2,1,1, 5098 , 508.3 , 1
60,1,1,1,1,2,-1,1,3,1,2, 229 , 45.7 , 0
61,0,1,1,3,0,-1,1,2,1,3, 691 , 136.6 , 0
62,1,2,0,4,1,-1,1,1,2,3, 3194 , 317.8 , 0
63,1,3,0,4,1,-1,1,1,3,3, 1478 , 192.4 , 0
64,1,3,0,5,3,-1,2,1,3,1, 3018 , 333.1 , 0
65,0,1,1,2,3,1000,1,2,2,1, 691 , 133.4 , 0
66,0,3,1,2,0,1000,1,1,3,3, 191 , 37.7 , 0
67,0,3,0,4,3,1000,1,2,1,2, 3207 , 319.7 , 0
68,1,3,1,3,4,-1,2,2,2,3, 0 , 0.0 , 0
69,0,1,1,4,2,1000,2,3,3,2, 0 , 0.0 , 0
7,1,2,1,4,3,1000,2,1,1,3, 0 , 0.0 , 0
70,1,1,1,3,0,-1,1,1,3,1, 0 , 0.0 , 0
71,1,2,1,3,1,-1,1,2,1,1, 1127 , 111.8 , 0
72,1,2,1,2,-1,1000,1,2,2,2, 124 , 20.0 , 0
73,0,1,1,3,3,1000,2,3,1,3, 1228 , 122.0 , 0
74,1,1,0,5,1,-1,2,1,2,3, 3078 , 306.4 , 0
75,1,3,0,2,4,-1,2,2,2,1, 3290 , 327.6 , 0
76,0,1,1,2,4,-1,2,2,3,3, 1233 , 122.6 , 0
77,0,3,0,2,0,-1,1,2,3,3, 3207 , 319.3 , 0
78,1,3,1,3,3,-1,2,3,1,3, 2584 , 257.2 , 0
79,0,2,1,1,1,-1,1,2,3,3, 191 , 37.8 , 0
8,1,1,0,5,0,1000,1,2,2,3, 0 , 0.0 , 0
80,1,1,1,2,0,1000,2,1,2,2, 0 , 0.0 , 0
81,1,2,1,3,3,-1,2,3,2,2, 0 , 0.0 , 0
82,0,2,0,2,0,-1,2,3,1,1, 0 , 0.0 , 0
83,1,3,0,3,4,1000,2,3,1,2, 0 , 0.0 , 0
84,0,2,1,1,1,1000,1,1,1,2, 191 , 37.8 , 0
85,0,3,0,5,2,1000,2,2,2,3, 224 , 46.5 , 0
86,0,1,0,5,1,-1,2,2,3,3, 5114 , 507.9 , 1
87,0,1,0,4,1,1000,1,2,3,2, 844 , 166.8 , 0
88,1,3,0,5,4,1000,1,3,3,2, 0 , 0.0 , 0
89,1,2,1,4,-1,-1,1,1,1,2, 0 , 0.0 , 0
9,0,1,0,1,0,1000,1,1,2,3, 844 , 166.4 , 0
90,1,1,1,1,3,1000,1,1,1,3, 0 , 0.0 , 0
91,1,3,1,1,1,-1,2,2,1,1, 0 , 0.0 , 0
92,0,3,0,3,1,-1,2,1,1,2, 0 , 0.0 , 0
93,1,2,0,5,4,-1,2,1,3,3, 2449 , 304.2 , 0
94,1,2,0,5,4,1000,1,2,1,1, 638 , 113.7 , 0
95,1,1,0,1,0,-1,1,1,1,2, 731 , 121.1 , 0
96,0,1,0,5,2,-1,1,3,1,1, 3041 , 303.3 , 0
97,0,2,1,5,2,1000,1,2,2,2, 0 , 0.0 , 0
98,0,1,1,5,3,1000,1,3,3,2, 0 , 0.0 , 0
99,0,2,0,1,0,1000,1,3,3,2, 0 , 0.0 , 0
