configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 0 , 0.0 , 0
1,1,3,0,1,4,1000,1,1,3,2, 0 , 0.0 , 0
10,0,2,0,2,2,-1,1,2,3,1, 1643 , 268.4 , 0
11,0,1,0,3,2,1000,1,1,3,2, 2250 , 308.4 , 0
12,1,3,0,5,0,-1,1,2,2,1, 14 , 2.8 , 0
13,0,2,1,3,1,1000,1,2,3,1, 4532 , 539.1 , 1
14,1,2,0,1,4,-1,1,1,2,3, 0 , 0.0 , 0
15,0,3,0,3,4,1000,2,2,1,2, 0 , 0.0 , 0
16,1,2,1,1,4,-1,2,2,1,1, 406 , 64.2 , 0
17,1,1,1,2,-1,1000,1,1,3,1, 2050 , 204.4 , 0
18,1,1,1,4,4,-1,1,3,2,2, 25 , 5.0 , 0
19,1,3,1,2,1,-1,2,1,3,3, 31 , 5.9 , 0
2,1,2,1,3,-1,1000,1,1,3,3, 1013 , 99.9 , 0
20,0,3,0,4,0,-1,1,2,1,2, 2515 , 349.3 , 0
21,1,2,0,2,4,-1,2,3,3,3, 46 , 9.1 , 0
22,0,1,0,5,1,-1,1,2,1,3, 683 , 135.4 , 0
23,1,1,1,4,0,-1,1,2,3,3, 487 , 55.2 , 0
24,1,1,0,2,0,-1,1,1,2,3, 0 , 0.0 , 0
25,0,1,1,5,0,-1,1,3,2,3, 2291 , 367.7 , 0
26,1,3,0,3,0,-1,2,1,2,3, 3724 , 366.8 , 0
27,0,1,0,4,3,1000,1,3,2,3, 4888 , 487.5 , 0
28,1,1,0,1,3,-1,2,3,3,2, 4651 , 538.4 , 1
29,1,3,1,1,4,1000,2,1,2,3, 31 , 5.9 , 0
3,0,3,0,4,1,1000,1,3,2,2, 5348 , 533.2 , 0
30,0,3,0,3,4,1000,2,3,1,1, 4579 , 456.4 , 0
31,1,2,0,2,4,-1,2,3,3,1, 46 , 9.1 , 0
32,1,2,1,1,3,-1,2,2,2,3, 28 , 5.4 , 0
33,1,1,0,4,1,-1,2,3,1,2, 5598 , 558.9 , 1
34,1,1,1,4,3,1000,2,2,2,2, 1011 , 98.9 , 0
35,1,2,0,5,4,1000,2,1,1,3, 78 , 15.5 , 0
36,1,3,0,3,-1,-1,1,3,1,3, 5535 , 552.5 , 1
37,0,2,1,4,-1,-1,2,2,3,2, 0 , 0.0 , 0
38,0,2,0,2,1,-1,2,3,1,3, 0 , 0.0 , 0
39,0,2,1,2,0,-1,1,3,3,3, 0 , 0.0 , 0
4,0,1,1,5,4,1000,1,1,1,2, 0 , 0.0 , 0
40,0,3,0,3,3,1000,1,1,1,1, 0 , 0.0 , 0
41,1,2,0,4,3,1000,1,1,3,2, 0 , 0.0 , 0
42,1,1,0,2,0,1000,1,3,3,3, 0 , 0.0 , 0
43,0,3,1,4,-1,-1,1,3,1,3, 0 , 0.0 , 0
44,0,3,0,3,0,1000,1,2,2,2, 0 , 0.0 , 0
45,0,2,1,5,1,1000,1,2,3,1, 0 , 0.0 , 0
46,1,1,0,5,2,-1,2,2,2,3, 0 , 0.0 , 0
47,0,2,0,5,4,-1,2,2,2,3, 0 , 0.0 , 0
48,0,3,0,1,3,-1,1,2,2,2, 0 , 0.0 , 0
49,1,1,1,3,-1,-1,2,1,2,1, 0 , 0.0 , 0
5,1,2,1,5,-1,1000,1,2,3,3, 0 , 0.0 , 0
50,1,3,1,5,3,-1,1,2,3,3, 0 , 0.0 , 0
51,1,3,0,4,0,1000,1,1,3,2, 0 , 0.0 , 0
52,1,1,0,1,4,1000,2,3,1,3, 5418 , 540.2 , 1
53,0,1,0,4,3,-1,2,3,1,1, 1048 , 208.1 , 0
54,0,1,0,2,-1,-1,2,3,3,1, 1992 , 249.1 , 0
55,1,3,1,5,1,1000,1,1,3,3, 1046 , 102.8 , 0
56,1,3,0,2,3,1000,1,1,1,2, 0 , 0.0 , 0
57,1,2,1,2,2,1000,2,1,1,3, 1584 , 157.9 , 0
58,0,1,1,1,3,-1,1,1,2,2, 654 , 130.3 , 0
59,1,2,1,4,0,-1,2,2,1,3, 28 , 5.4 , 0
6,0,1,0,2,3,1000,2,2,1,1, 2737 , 264.6 , 0
60,1,1,1,1,2,-1,1,3,1,2, 25 , 4.9 , 0
61,0,1,1,3,0,-1,1,2,1,3, 6357 , 634.3 , 1
62,1,2,0,4,1,-1,1,1,2,3, 78 , 15.6 , 0
63,1,3,0,4,1,-1,1,1,3,3, 4703 , 482.5 , 0
64,1,3,0,5,3,-1,2,1,3,1, 4014 , 401.4 , 0
65,0,1,1,2,3,1000,1,2,2,1, 735 , 146.0 , 0
66,0,3,1,2,0,1000,1,1,3,3, 5660 , 563.8 , 1
67,0,3,0,4,3,1000,1,2,1,2, 772 , 153.9 , 0
68,1,3,1,3,4,-1,2,2,2,3, 5282 , 528.0 , 1
69,0,1,1,4,2,1000,2,3,3,2, 3881 , 398.0 , 0
7,1,2,1,4,3,1000,2,1,1,3, 1648 , 164.1 , 0
70,1,1,1,3,0,-1,1,1,3,1, 31 , 6.0 , 0
71,1,2,1,3,1,-1,1,2,1,1, 0 , 0.0 , 0
