configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 9791 , 977.5 , 3
1,1,3,0,1,4,1000,1,1,3,2, 11000 , 1091.4 , 4
10,0,2,0,2,2,-1,1,2,3,1, 11002 , 1091.9 , 4
11,0,1,0,3,2,1000,1,1,3,2, 11000 , 1083.7 , 3
12,1,3,0,5,0,-1,1,2,2,1, 8407 , 840.3 , 2
13,0,2,1,3,1,1000,1,2,3,1, 10663 , 1064.8 , 4
14,1,2,0,1,4,-1,1,1,2,3, 11000 , 1093.4 , 4
15,0,3,0,3,4,1000,2,2,1,2, 11000 , 1065.6 , 4
16,1,2,1,1,4,-1,2,2,1,1, 8242 , 822.4 , 3
17,1,1,1,2,-1,1000,1,1,3,1, 9367 , 936.4 , 3
18,1,1,1,4,4,-1,1,3,2,2, 8761 , 876.0 , 3
19,1,3,1,2,1,-1,2,1,3,3, 10576 , 1055.2 , 4
2,1,2,1,3,-1,1000,1,1,3,3, 10847 , 1083.1 , 4
20,0,3,0,4,0,-1,1,2,1,2, 10943 , 1093.1 , 4
21,1,2,0,2,4,-1,2,3,3,3, 9701 , 969.3 , 3
22,0,1,0,5,1,-1,1,2,1,3, 11000 , 1068.6 , 4
23,1,1,1,4,0,-1,1,2,3,3, 8761 , 875.3 , 3
24,1,1,0,2,0,-1,1,1,2,3, 11002 , 1058.2 , 4
25,0,1,1,5,0,-1,1,3,2,3, 10231 , 1022.2 , 3
26,1,3,0,3,0,-1,2,1,2,3, 10281 , 1026.7 , 4
27,0,1,0,4,3,1000,1,3,2,3, 1052 , 104.4 , 0
28,1,1,0,1,3,-1,2,3,3,2, 8227 , 822.4 , 3
29,1,3,1,1,4,1000,2,1,2,3, 9831 , 980.7 , 3
3,0,3,0,4,1,1000,1,3,2,2, 1052 , 104.4 , 0
30,0,3,0,3,4,1000,2,3,1,1, 4194 , 419.1 , 1
31,1,2,0,2,4,-1,2,3,3,1, 9791 , 977.1 , 3
32,1,2,1,1,3,-1,2,2,2,3, 8138 , 812.8 , 3
33,1,1,0,4,1,-1,2,3,1,2, 8806 , 879.9 , 3
34,1,1,1,4,3,1000,2,2,2,2, 8156 , 814.2 , 3
35,1,2,0,5,4,1000,2,1,1,3, 8852 , 883.3 , 3
36,1,3,0,3,-1,-1,1,3,1,3, 10040 , 1003.6 , 3
37,0,2,1,4,-1,-1,2,2,3,2, 11000 , 1066.5 , 3
38,0,2,0,2,1,-1,2,3,1,3, 4085 , 408.0 , 1
39,0,2,1,2,0,-1,1,3,3,3, 9829 , 981.3 , 3
4,0,1,1,5,4,1000,1,1,1,2, 11002 , 1065.5 , 4
40,0,3,0,3,3,1000,1,1,1,1, 11000 , 1086.1 , 3
41,1,2,0,4,3,1000,1,1,3,2, 10116 , 1011.4 , 4
42,1,1,0,2,0,1000,1,3,3,3, 10207 , 1019.4 , 3
43,0,3,1,4,-1,-1,1,3,1,3, 10663 , 1065.9 , 4
44,0,3,0,3,0,1000,1,2,2,2, 11002 , 1055.6 , 4
45,0,2,1,5,1,1000,1,2,3,1, 10053 , 1004.2 , 3
46,1,1,0,5,2,-1,2,2,2,3, 8281 , 828.0 , 2
47,0,2,0,5,4,-1,2,2,2,3, 11004 , 1084.8 , 4
48,0,3,0,1,3,-1,1,2,2,2, 11000 , 1099.4 , 4
49,1,1,1,3,-1,-1,2,1,2,1, 10129 , 1011.8 , 3
5,1,2,1,5,-1,1000,1,2,3,3, 11000 , 1054.3 , 4
50,1,3,1,5,3,-1,1,2,3,3, 11000 , 1055.0 , 4
51,1,3,0,4,0,1000,1,1,3,2, 10145 , 1013.8 , 4
52,1,1,0,1,4,1000,2,3,1,3, 8288 , 827.6 , 3
53,0,1,0,4,3,-1,2,3,1,1, 4093 , 408.8 , 1
54,0,1,0,2,-1,-1,2,3,3,1, 4004 , 400.7 , 1
55,1,3,1,5,1,1000,1,1,3,3, 9773 , 978.2 , 3
56,1,3,0,2,3,1000,1,1,1,2, 11002 , 1063.0 , 4
57,1,2,1,2,2,1000,2,1,1,3, 10327 , 1032.0 , 4
58,0,1,1,1,3,-1,1,1,2,2, 11002 , 1064.3 , 4
59,1,2,1,4,0,-1,2,2,1,3, 8139 , 813.3 , 3
6,0,1,0,2,3,1000,2,2,1,1, 11001 , 1072.4 , 4
60,1,1,1,1,2,-1,1,3,1,2, 9727 , 972.2 , 3
61,0,1,1,3,0,-1,1,2,1,3, 10596 , 1059.2 , 4
62,1,2,0,4,1,-1,1,1,2,3, 10116 , 1011.3 , 4
63,1,3,0,4,1,-1,1,1,3,3, 10126 , 1012.1 , 4
64,1,3,0,5,3,-1,2,1,3,1, 8919 , 891.9 , 3
65,0,1,1,2,3,1000,1,2,2,1, 9811 , 980.7 , 3
66,0,3,1,2,0,1000,1,1,3,3, 11000 , 1043.0 , 4
67,0,3,0,4,3,1000,1,2,1,2, 10995 , 1096.9 , 4
68,1,3,1,3,4,-1,2,2,2,3, 8146 , 813.0 , 3
69,0,1,1,4,2,1000,2,3,3,2, 11000 , 1065.1 , 3
7,1,2,1,4,3,1000,2,1,1,3, 10164 , 1014.9 , 3
70,1,1,1,3,0,-1,1,1,3,1, 10894 , 1086.4 , 4
71,1,2,1,3,1,-1,1,2,1,1, 8773 , 877.2 , 3
72,1,2,1,2,-1,1000,1,2,2,2, 9625 , 962.1 , 4
73,0,1,1,3,3,1000,2,3,1,3, 11000 , 1062.0 , 3
74,1,1,0,5,1,-1,2,1,2,3, 8955 , 895.3 , 3
75,1,3,0,2,4,-1,2,2,2,1, 8698 , 867.7 , 2
76,0,1,1,2,4,-1,2,2,3,3, 9203 , 919.9 , 3
77,0,3,0,2,0,-1,1,2,3,3, 11002 , 1078.8 , 4
78,1,3,1,3,3,-1,2,3,1,3, 8139 , 813.8 , 3
79,0,2,1,1,1,-1,1,2,3,3, 11001 , 1063.4 , 4
8,1,1,0,5,0,1000,1,2,2,3, 8370 , 837.0 , 2
80,1,1,1,2,0,1000,2,1,2,2, 10189 , 1017.7 , 4
81,1,2,1,3,3,-1,2,3,2,2, 8146 , 812.9 , 3
82,0,2,0,2,0,-1,2,3,1,1, 4050 , 404.6 , 1
83,1,3,0,3,4,1000,2,3,1,2, 8759 , 875.7 , 3
84,0,2,1,1,1,1000,1,1,1,2, 11002 , 1068.2 , 4
85,0,3,0,5,2,1000,2,2,2,3, 11004 , 1090.4 , 4
86,0,1,0,5,1,-1,2,2,3,3, 11004 , 1088.4 , 4
87,0,1,0,4,1,1000,1,2,3,2, 10943 , 1094.1 , 4
88,1,3,0,5,4,1000,1,3,3,2, 10270 , 1026.1 , 3
89,1,2,1,4,-1,-1,1,1,1,2, 10894 , 1088.5 , 4
9,0,1,0,1,0,1000,1,1,2,3, 11004 , 1059.3 , 4
90,1,1,1,1,3,1000,1,1,1,3, 9331 , 930.3 , 3
