configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 177305 , 17641.7 , 37
1,1,3,0,1,4,1000,1,1,3,2, 172004 , 17104.0 , 36
10,0,2,0,2,2,-1,1,2,3,1, 169939 , 16928.0 , 35
11,0,1,0,3,2,1000,1,1,3,2, 172024 , 17007.5 , 36
12,1,3,0,5,0,-1,1,2,2,1, 172437 , 16910.3 , 36
13,0,2,1,3,1,1000,1,2,3,1, 168800 , 16803.8 , 35
14,1,2,0,1,4,-1,1,1,2,3, 169284 , 16767.5 , 36
15,0,3,0,3,4,1000,2,2,1,2, 173333 , 17168.4 , 37
16,1,2,1,1,4,-1,2,2,1,1, 169148 , 16717.7 , 36
17,1,1,1,2,-1,1000,1,1,3,1, 170003 , 16890.8 , 35
18,1,1,1,4,4,-1,1,3,2,2, 168800 , 16844.3 , 35
19,1,3,1,2,1,-1,2,1,3,3, 173954 , 17197.9 , 37
2,1,2,1,3,-1,1000,1,1,3,3, 176406 , 17161.3 , 37
20,0,3,0,4,0,-1,1,2,1,2, 170376 , 16874.0 , 36
21,1,2,0,2,4,-1,2,3,3,3, 167320 , 16439.8 , 36
22,0,1,0,5,1,-1,1,2,1,3, 171920 , 16861.7 , 36
23,1,1,1,4,0,-1,1,2,3,3, 176406 , 17193.3 , 37
24,1,1,0,2,0,-1,1,1,2,3, 170940 , 16798.8 , 36
25,0,1,1,5,0,-1,1,3,2,3, 170846 , 16845.1 , 36
26,1,3,0,3,0,-1,2,1,2,3, 166800 , 16600.6 , 36
27,0,1,0,4,3,1000,1,3,2,3, 174129 , 17216.9 , 37
28,1,1,0,1,3,-1,2,3,3,2, 179444 , 17587.6 , 37
29,1,3,1,1,4,1000,2,1,2,3, 169156 , 16633.3 , 35
3,0,3,0,4,1,1000,1,3,2,2, 168512 , 16764.9 , 35
30,0,3,0,3,4,1000,2,3,1,1, 173333 , 17203.5 , 37
31,1,2,0,2,4,-1,2,3,3,1, 177305 , 17668.0 , 37
32,1,2,1,1,3,-1,2,2,2,3, 169156 , 16694.5 , 35
33,1,1,0,4,1,-1,2,3,1,2, 173333 , 17200.3 , 37
34,1,1,1,4,3,1000,2,2,2,2, 172143 , 17055.5 , 36
35,1,2,0,5,4,1000,2,1,1,3, 176051 , 17147.8 , 37
36,1,3,0,3,-1,-1,1,3,1,3, 171308 , 16838.6 , 36
37,0,2,1,4,-1,-1,2,2,3,2, 172143 , 17032.9 , 36
38,0,2,0,2,1,-1,2,3,1,3, 167315 , 16584.3 , 36
39,0,2,1,2,0,-1,1,3,3,3, 169817 , 16859.4 , 36
4,0,1,1,5,4,1000,1,1,1,2, 169496 , 16932.0 , 36
40,0,3,0,3,3,1000,1,1,1,1, 170376 , 16897.0 , 36
41,1,2,0,4,3,1000,1,1,3,2, 172024 , 17030.5 , 36
42,1,1,0,2,0,1000,1,3,3,3, 170940 , 16807.7 , 36
43,0,3,1,4,-1,-1,1,3,1,3, 172591 , 16755.1 , 36
44,0,3,0,3,0,1000,1,2,2,2, 172024 , 17042.4 , 36
45,0,2,1,5,1,1000,1,2,3,1, 173338 , 17053.9 , 36
46,1,1,0,5,2,-1,2,2,2,3, 166185 , 16577.3 , 35
47,0,2,0,5,4,-1,2,2,2,3, 169747 , 16638.8 , 36
48,0,3,0,1,3,-1,1,2,2,2, 167513 , 16385.2 , 35
49,1,1,1,3,-1,-1,2,1,2,1, 172143 , 17059.0 , 36
5,1,2,1,5,-1,1000,1,2,3,3, 163805 , 16317.7 , 35
50,1,3,1,5,3,-1,1,2,3,3, 170846 , 16893.7 , 36
51,1,3,0,4,0,1000,1,1,3,2, 172024 , 17014.4 , 36
52,1,1,0,1,4,1000,2,3,1,3, 177526 , 17341.5 , 37
53,0,1,0,4,3,-1,2,3,1,1, 173333 , 17172.8 , 37
54,0,1,0,2,-1,-1,2,3,3,1, 177305 , 17644.8 , 37
55,1,3,1,5,1,1000,1,1,3,3, 170846 , 16868.1 , 36
56,1,3,0,2,3,1000,1,1,1,2, 173858 , 16940.0 , 36
57,1,2,1,2,2,1000,2,1,1,3, 171902 , 16853.7 , 36
58,0,1,1,1,3,-1,1,1,2,2, 172499 , 16984.3 , 36
59,1,2,1,4,0,-1,2,2,1,3, 172574 , 16852.4 , 36
6,0,1,0,2,3,1000,2,2,1,1, 170485 , 16986.9 , 36
60,1,1,1,1,2,-1,1,3,1,2, 170899 , 16674.0 , 36
61,0,1,1,3,0,-1,1,2,1,3, 172591 , 16723.5 , 36
62,1,2,0,4,1,-1,1,1,2,3, 174129 , 17175.1 , 37
63,1,3,0,4,1,-1,1,1,3,3, 174129 , 17225.6 , 37
64,1,3,0,5,3,-1,2,1,3,1, 176250 , 17504.3 , 37
65,0,1,1,2,3,1000,1,2,2,1, 170003 , 16880.5 , 35
66,0,3,1,2,0,1000,1,1,3,3, 169817 , 16858.2 , 36
67,0,3,0,4,3,1000,1,2,1,2, 170376 , 16966.5 , 36
68,1,3,1,3,4,-1,2,2,2,3, 177973 , 17792.1 , 37
69,0,1,1,4,2,1000,2,3,3,2, 165126 , 16334.7 , 35
7,1,2,1,4,3,1000,2,1,1,3, 172574 , 16858.4 , 36
70,1,1,1,3,0,-1,1,1,3,1, 168800 , 16835.1 , 35
71,1,2,1,3,1,-1,1,2,1,1, 171136 , 17020.9 , 36
72,1,2,1,2,-1,1000,1,2,2,2, 170003 , 16877.8 , 35
73,0,1,1,3,3,1000,2,3,1,3, 172574 , 16858.9 , 36
74,1,1,0,5,1,-1,2,1,2,3, 169747 , 16637.6 , 36
75,1,3,0,2,4,-1,2,2,2,1, 177305 , 17704.5 , 37
76,0,1,1,2,4,-1,2,2,3,3, 173954 , 17210.4 , 37
77,0,3,0,2,0,-1,1,2,3,3, 170940 , 16851.3 , 36
78,1,3,1,3,3,-1,2,3,1,3, 169055 , 16876.4 , 36
79,0,2,1,1,1,-1,1,2,3,3, 170166 , 16862.6 , 35
8,1,1,0,5,0,1000,1,2,2,3, 170574 , 16995.7 , 35
80,1,1,1,2,0,1000,2,1,2,2, 169745 , 16856.3 , 35
81,1,2,1,3,3,-1,2,3,2,2, 172143 , 17046.5 , 36
82,0,2,0,2,0,-1,2,3,1,1, 170485 , 16950.4 , 36
83,1,3,0,3,4,1000,2,3,1,2, 173333 , 17141.3 , 37
84,0,2,1,1,1,1000,1,1,1,2, 163816 , 16188.6 , 35
85,0,3,0,5,2,1000,2,2,2,3, 169747 , 16587.8 , 36
86,0,1,0,5,1,-1,2,2,3,3, 169747 , 16596.0 , 36
87,0,1,0,4,1,1000,1,2,3,2, 172024 , 17038.9 , 36
88,1,3,0,5,4,1000,1,3,3,2, 172437 , 16976.5 , 36
89,1,2,1,4,-1,-1,1,1,1,2, 171136 , 17042.1 , 36
9,0,1,0,1,0,1000,1,1,2,3, 162169 , 16199.0 , 35
90,1,1,1,1,3,1000,1,1,1,3, 168198 , 16732.8 , 36
91,1,3,1,1,1,-1,2,2,1,1, 169148 , 16726.6 , 36
92,0,3,0,3,1,-1,2,1,1,2, 173333 , 17155.3 , 37
93,1,2,0,5,4,-1,2,1,3,3, 169747 , 16632.9 , 36
94,1,2,0,5,4,1000,1,2,1,1, 174075 , 16953.8 , 36
95,1,1,0,1,0,-1,1,1,1,2, 173692 , 17024.9 , 36
96,0,1,0,5,2,-1,1,3,1,1, 174075 , 16949.3 , 36
97,0,2,1,5,2,1000,1,2,2,2, 173338 , 16987.1 , 36
98,0,1,1,5,3,1000,1,3,3,2, 173338 , 17051.2 , 36
99,0,2,0,1,0,1000,1,3,3,2, 172004 , 17035.6 , 36
