configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
0,1,3,0,2,4,1000,2,3,2,1, 9653 , 962.5 , 3
1,1,3,0,1,4,1000,1,1,3,2, 11000 , 1056.5 , 4
10,0,2,0,2,2,-1,1,2,3,1, 11001 , 1073.3 , 4
11,0,1,0,3,2,1000,1,1,3,2, 11000 , 1064.2 , 3
12,1,3,0,5,0,-1,1,2,2,1, 11002 , 1099.2 , 4
13,0,2,1,3,1,1000,1,2,3,1, 11000 , 1060.3 , 4
14,1,2,0,1,4,-1,1,1,2,3, 11000 , 1061.7 , 4
15,0,3,0,3,4,1000,2,2,1,2, 11001 , 1078.1 , 4
16,1,2,1,1,4,-1,2,2,1,1, 10839 , 1083.0 , 4
17,1,1,1,2,-1,1000,1,1,3,1, 11000 , 1085.4 , 4
18,1,1,1,4,4,-1,1,3,2,2, 11000 , 1053.6 , 4
19,1,3,1,2,1,-1,2,1,3,3, 10363 , 1036.3 , 3
2,1,2,1,3,-1,1000,1,1,3,3, 11003 , 1064.1 , 4
20,0,3,0,4,0,-1,1,2,1,2, 11002 , 1100.0 , 4
21,1,2,0,2,4,-1,2,3,3,3, 9596 , 959.1 , 3
22,0,1,0,5,1,-1,1,2,1,3, 11000 , 1091.4 , 5
23,1,1,1,4,0,-1,1,2,3,3, 11000 , 1056.3 , 4
24,1,1,0,2,0,-1,1,1,2,3, 11002 , 1057.5 , 4
25,0,1,1,5,0,-1,1,3,2,3, 11001 , 1073.0 , 4
26,1,3,0,3,0,-1,2,1,2,3, 9064 , 906.4 , 3
27,0,1,0,4,3,1000,1,3,2,3, 916 , 91.6 , 0
28,1,1,0,1,3,-1,2,3,3,2, 10570 , 1056.7 , 3
29,1,3,1,1,4,1000,2,1,2,3, 10188 , 1016.7 , 3
3,0,3,0,4,1,1000,1,3,2,2, 916 , 91.5 , 0
30,0,3,0,3,4,1000,2,3,1,1, 1098 , 108.3 , 0
31,1,2,0,2,4,-1,2,3,3,1, 9653 , 964.2 , 3
32,1,2,1,1,3,-1,2,2,2,3, 10818 , 1079.7 , 4
33,1,1,0,4,1,-1,2,3,1,2, 8746 , 873.6 , 2
34,1,1,1,4,3,1000,2,2,2,2, 9315 , 930.5 , 3
35,1,2,0,5,4,1000,2,1,1,3, 9010 , 900.1 , 2
36,1,3,0,3,-1,-1,1,3,1,3, 11000 , 1080.6 , 4
