configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
89,1,2,1,4,-1,-1,1,1,1,2, 11001 , 1075.3 , 3
9,0,1,0,1,0,1000,1,1,2,3, 3636 , 363.6 , 1
90,1,1,1,1,3,1000,1,1,1,3, 10284 , 1030.4 , 3
91,1,3,1,1,1,-1,2,2,1,1, 10782 , 1076.1 , 3
92,0,3,0,3,1,-1,2,1,1,2, 2960 , 295.9 , 0
93,1,2,0,5,4,-1,2,1,3,3, 10851 , 1081.9 , 3
94,1,2,0,5,4,1000,1,2,1,1, 11000 , 1094.9 , 3
95,1,1,0,1,0,-1,1,1,1,2, 11000 , 1064.7 , 4
96,0,1,0,5,2,-1,1,3,1,1, 11004 , 1087.6 , 4
97,0,2,1,5,2,1000,1,2,2,2, 11001 , 1077.7 , 3
98,0,1,1,5,3,1000,1,3,3,2, 11001 , 1074.8 , 3
99,0,2,0,1,0,1000,1,3,3,2, 11004 , 1099.8 , 4
