configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
71,1,2,1,3,1,-1,1,2,1,1, 4719 , 471.1 , 0
72,1,2,1,2,-1,1000,1,2,2,2, 0 , 0.0 , 0
73,0,1,1,3,3,1000,2,3,1,3, 0 , 0.0 , 0
74,1,1,0,5,1,-1,2,1,2,3, 0 , 0.0 , 0
75,1,3,0,2,4,-1,2,2,2,1, 0 , 0.0 , 0
76,0,1,1,2,4,-1,2,2,3,3, 0 , 0.0 , 0
77,0,3,0,2,0,-1,1,2,3,3, 0 , 0.0 , 0
78,1,3,1,3,3,-1,2,3,1,3, 0 , 0.0 , 0
79,0,2,1,1,1,-1,1,2,3,3, 0 , 0.0 , 0
8,1,1,0,5,0,1000,1,2,2,3, 0 , 0.0 , 0
80,1,1,1,2,0,1000,2,1,2,2, 0 , 0.0 , 0
81,1,2,1,3,3,-1,2,3,2,2, 0 , 0.0 , 0
82,0,2,0,2,0,-1,2,3,1,1, 0 , 0.0 , 0
83,1,3,0,3,4,1000,2,3,1,2, 5313 , 710.2 , 1
84,0,2,1,1,1,1000,1,1,1,2, 4719 , 457.6 , 0
85,0,3,0,5,2,1000,2,2,2,3, 0 , 0.0 , 0
86,0,1,0,5,1,-1,2,2,3,3, 11000 , 1194.5 , 2
87,0,1,0,4,1,1000,1,2,3,2, 11000 , 1091.1 , 2
88,1,3,0,5,4,1000,1,3,3,2, 11002 , 1090.2 , 2
89,1,2,1,4,-1,-1,1,1,1,2, 1012 , 116.9 , 0
9,0,1,0,1,0,1000,1,1,2,3, 11001 , 1092.3 , 2
90,1,1,1,1,3,1000,1,1,1,3, 4664 , 465.4 , 0
91,1,3,1,1,1,-1,2,2,1,1, 4517 , 450.8 , 0
92,0,3,0,3,1,-1,2,1,1,2, 11002 , 1090.3 , 2
93,1,2,0,5,4,-1,2,1,3,3, 11000 , 1091.1 , 2
94,1,2,0,5,4,1000,1,2,1,1, 0 , 0.0 , 0
95,1,1,0,1,0,-1,1,1,1,2, 11001 , 1090.2 , 2
96,0,1,0,5,2,-1,1,3,1,1, 11002 , 1091.8 , 2
97,0,2,1,5,2,1000,1,2,2,2, 4719 , 462.9 , 0
98,0,1,1,5,3,1000,1,3,3,2, 4719 , 463.3 , 0
99,0,2,0,1,0,1000,1,3,3,2, 0 , 0.0 , 0
