configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
34,1,1,1,4,3,1000,2,2,2,2, 1034 , 101.7 , 0
35,1,2,0,5,4,1000,2,1,1,3, 417 , 41.0 , 0
36,1,3,0,3,-1,-1,1,3,1,3, 1002 , 98.4 , 0
37,0,2,1,4,-1,-1,2,2,3,2, 1275 , 125.1 , 0
38,0,2,0,2,1,-1,2,3,1,3, 2507 , 246.6 , 0
39,0,2,1,2,0,-1,1,3,3,3, 1110 , 109.3 , 0
4,0,1,1,5,4,1000,1,1,1,2, 1110 , 109.3 , 0
40,0,3,0,3,3,1000,1,1,1,1, 1002 , 98.6 , 0
41,1,2,0,4,3,1000,1,1,3,2, 370 , 36.4 , 0
42,1,1,0,2,0,1000,1,3,3,3, 1002 , 98.5 , 0
43,0,3,1,4,-1,-1,1,3,1,3, 1110 , 108.9 , 0
44,0,3,0,3,0,1000,1,2,2,2, 1000 , 98.2 , 0
45,0,2,1,5,1,1000,1,2,3,1, 1110 , 109.2 , 0
46,1,1,0,5,2,-1,2,2,2,3, 6891 , 678.4 , 2
47,0,2,0,5,4,-1,2,2,2,3, 1000 , 98.3 , 0
48,0,3,0,1,3,-1,1,2,2,2, 1000 , 98.3 , 0
49,1,1,1,3,-1,-1,2,1,2,1, 1006 , 99.1 , 0
5,1,2,1,5,-1,1000,1,2,3,3, 1003 , 98.8 , 0
50,1,3,1,5,3,-1,1,2,3,3, 1003 , 98.8 , 0
51,1,3,0,4,0,1000,1,1,3,2, 370 , 36.4 , 0
52,1,1,0,1,4,1000,2,3,1,3, 11000 , 1082.6 , 3
53,0,1,0,4,3,-1,2,3,1,1, 2507 , 246.2 , 0
54,0,1,0,2,-1,-1,2,3,3,1, 2507 , 246.4 , 0
55,1,3,1,5,1,1000,1,1,3,3, 1004 , 98.9 , 0
56,1,3,0,2,3,1000,1,1,1,2, 370 , 36.5 , 0
57,1,2,1,2,2,1000,2,1,1,3, 1006 , 98.9 , 0
58,0,1,1,1,3,-1,1,1,2,2, 1110 , 109.4 , 0
59,1,2,1,4,0,-1,2,2,1,3, 1034 , 101.9 , 0
6,0,1,0,2,3,1000,2,2,1,1, 1000 , 98.5 , 0
60,1,1,1,1,2,-1,1,3,1,2, 1053 , 103.6 , 0
61,0,1,1,3,0,-1,1,2,1,3, 1110 , 109.3 , 0
62,1,2,0,4,1,-1,1,1,2,3, 370 , 36.4 , 0
63,1,3,0,4,1,-1,1,1,3,3, 370 , 36.4 , 0
64,1,3,0,5,3,-1,2,1,3,1, 417 , 41.0 , 0
65,0,1,1,2,3,1000,1,2,2,1, 1110 , 109.1 , 0
66,0,3,1,2,0,1000,1,1,3,3, 1110 , 109.3 , 0
67,0,3,0,4,3,1000,1,2,1,2, 1000 , 98.2 , 0
68,1,3,1,3,4,-1,2,2,2,3, 1034 , 102.1 , 0
69,0,1,1,4,2,1000,2,3,3,2, 1275 , 125.3 , 0
7,1,2,1,4,3,1000,2,1,1,3, 1006 , 99.0 , 0
70,1,1,1,3,0,-1,1,1,3,1, 1004 , 98.9 , 0
71,1,2,1,3,1,-1,1,2,1,1, 1003 , 98.8 , 0
72,1,2,1,2,-1,1000,1,2,2,2, 1003 , 98.7 , 0
73,0,1,1,3,3,1000,2,3,1,3, 1275 , 125.6 , 0
74,1,1,0,5,1,-1,2,1,2,3, 417 , 41.0 , 0
75,1,3,0,2,4,-1,2,2,2,1, 11000 , 1083.7 , 4
76,0,1,1,2,4,-1,2,2,3,3, 1275 , 125.3 , 0
77,0,3,0,2,0,-1,1,2,3,3, 1000 , 98.4 , 0
78,1,3,1,3,3,-1,2,3,1,3, 11001 , 1059.3 , 3
79,0,2,1,1,1,-1,1,2,3,3, 1110 , 109.0 , 0
8,1,1,0,5,0,1000,1,2,2,3, 1002 , 98.5 , 0
80,1,1,1,2,0,1000,2,1,2,2, 1006 , 98.9 , 0
81,1,2,1,3,3,-1,2,3,2,2, 11001 , 1059.2 , 3
82,0,2,0,2,0,-1,2,3,1,1, 2507 , 246.9 , 0
83,1,3,0,3,4,1000,2,3,1,2, 11000 , 1081.2 , 3
84,0,2,1,1,1,1000,1,1,1,2, 1110 , 109.1 , 0
85,0,3,0,5,2,1000,2,2,2,3, 1000 , 98.2 , 0
86,0,1,0,5,1,-1,2,2,3,3, 1000 , 98.2 , 0
87,0,1,0,4,1,1000,1,2,3,2, 1000 , 98.1 , 0
88,1,3,0,5,4,1000,1,3,3,2, 1002 , 98.7 , 0
89,1,2,1,4,-1,-1,1,1,1,2, 1004 , 98.9 , 0
9,0,1,0,1,0,1000,1,1,2,3, 1002 , 98.6 , 0
90,1,1,1,1,3,1000,1,1,1,3, 1004 , 98.7 , 0
91,1,3,1,1,1,-1,2,2,1,1, 1034 , 101.7 , 0
92,0,3,0,3,1,-1,2,1,1,2, 1013 , 99.8 , 0
93,1,2,0,5,4,-1,2,1,3,3, 417 , 41.0 , 0
94,1,2,0,5,4,1000,1,2,1,1, 1002 , 98.8 , 0
95,1,1,0,1,0,-1,1,1,1,2, 370 , 36.4 , 0
96,0,1,0,5,2,-1,1,3,1,1, 6150 , 605.3 , 1
97,0,2,1,5,2,1000,1,2,2,2, 1110 , 109.1 , 0
98,0,1,1,5,3,1000,1,3,3,2, 1110 , 109.3 , 0
99,0,2,0,1,0,1000,1,3,3,2, 6251 , 614.4 , 1
