configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
37,0,2,1,4,-1,-1,2,2,3,2, 12690 , 1879.5 , 3
38,0,2,0,2,1,-1,2,3,1,3, 26118 , 2606.0 , 7
39,0,2,1,2,0,-1,1,3,3,3, 20757 , 2682.9 , 5
4,0,1,1,5,4,1000,1,1,1,2, 8815 , 1701.4 , 2
40,0,3,0,3,3,1000,1,1,1,1, 29107 , 2900.2 , 7
41,1,2,0,4,3,1000,1,1,3,2, 0 , 0.0 , 0
42,1,1,0,2,0,1000,1,3,3,3, 1043 , 201.2 , 0
43,0,3,1,4,-1,-1,1,3,1,3, 9964 , 1975.3 , 3
44,0,3,0,3,0,1000,1,2,2,2, 29013 , 2895.9 , 7
45,0,2,1,5,1,1000,1,2,3,1, 28227 , 2817.6 , 7
46,1,1,0,5,2,-1,2,2,2,3, 26344 , 2942.3 , 7
47,0,2,0,5,4,-1,2,2,2,3, 27509 , 2742.5 , 7
48,0,3,0,1,3,-1,1,2,2,2, 13257 , 2029.8 , 3
49,1,1,1,3,-1,-1,2,1,2,1, 8980 , 1789.3 , 2
5,1,2,1,5,-1,1000,1,2,3,3, 29667 , 2960.4 , 7
50,1,3,1,5,3,-1,1,2,3,3, 28802 , 2944.3 , 7
51,1,3,0,4,0,1000,1,1,3,2, 24541 , 2515.6 , 6
52,1,1,0,1,4,1000,2,3,1,3, 24008 , 2396.8 , 6
53,0,1,0,4,3,-1,2,3,1,1, 11000 , 2033.5 , 3
54,0,1,0,2,-1,-1,2,3,3,1, 12688 , 2024.1 , 3
55,1,3,1,5,1,1000,1,1,3,3, 9545 , 1891.3 , 3
56,1,3,0,2,3,1000,1,1,1,2, 26923 , 2679.9 , 7
57,1,2,1,2,2,1000,2,1,1,3, 29129 , 2902.5 , 7
58,0,1,1,1,3,-1,1,1,2,2, 29749 , 2962.4 , 7
59,1,2,1,4,0,-1,2,2,1,3, 28768 , 2874.5 , 7
6,0,1,0,2,3,1000,2,2,1,1, 13471 , 1322.4 , 3
60,1,1,1,1,2,-1,1,3,1,2, 34046 , 3396.0 , 8
61,0,1,1,3,0,-1,1,2,1,3, 9333 , 1846.2 , 2
62,1,2,0,4,1,-1,1,1,2,3, 27260 , 2714.9 , 7
63,1,3,0,4,1,-1,1,1,3,3, 26534 , 2714.1 , 7
64,1,3,0,5,3,-1,2,1,3,1, 8890 , 1763.2 , 2
65,0,1,1,2,3,1000,1,2,2,1, 0 , 0.0 , 0
66,0,3,1,2,0,1000,1,1,3,3, 26305 , 2795.6 , 7
67,0,3,0,4,3,1000,1,2,1,2, 0 , 0.0 , 0
68,1,3,1,3,4,-1,2,2,2,3, 21593 , 2821.8 , 6
69,0,1,1,4,2,1000,2,3,3,2, 28270 , 2816.6 , 7
7,1,2,1,4,3,1000,2,1,1,3, 8157 , 1616.2 , 2
70,1,1,1,3,0,-1,1,1,3,1, 10129 , 2008.6 , 3
71,1,2,1,3,1,-1,1,2,1,1, 10417 , 2062.0 , 3
72,1,2,1,2,-1,1000,1,2,2,2, 31024 , 3095.7 , 8
73,0,1,1,3,3,1000,2,3,1,3, 25983 , 2695.6 , 6
74,1,1,0,5,1,-1,2,1,2,3, 0 , 0.0 , 0
75,1,3,0,2,4,-1,2,2,2,1, 34518 , 3445.3 , 8
76,0,1,1,2,4,-1,2,2,3,3, 1086 , 216.9 , 0
77,0,3,0,2,0,-1,1,2,3,3, 8685 , 1726.6 , 2
78,1,3,1,3,3,-1,2,3,1,3, 33255 , 3308.9 , 8
79,0,2,1,1,1,-1,1,2,3,3, 8588 , 1706.3 , 2
8,1,1,0,5,0,1000,1,2,2,3, 10681 , 2114.8 , 3
80,1,1,1,2,0,1000,2,1,2,2, 9350 , 1844.8 , 3
81,1,2,1,3,3,-1,2,3,2,2, 19628 , 2681.1 , 5
82,0,2,0,2,0,-1,2,3,1,1, 9031 , 1720.8 , 2
83,1,3,0,3,4,1000,2,3,1,2, 0 , 0.0 , 0
84,0,2,1,1,1,1000,1,1,1,2, 9400 , 1869.7 , 2
85,0,3,0,5,2,1000,2,2,2,3, 26225 , 2619.7 , 6
86,0,1,0,5,1,-1,2,2,3,3, 19967 , 1991.9 , 4
87,0,1,0,4,1,1000,1,2,3,2, 14293 , 1422.1 , 3
88,1,3,0,5,4,1000,1,3,3,2, 1043 , 207.3 , 0
89,1,2,1,4,-1,-1,1,1,1,2, 0 , 0.0 , 0
9,0,1,0,1,0,1000,1,1,2,3, 0 , 0.0 , 0
90,1,1,1,1,3,1000,1,1,1,3, 10658 , 2127.1 , 3
91,1,3,1,1,1,-1,2,2,1,1, 15969 , 2283.7 , 4
92,0,3,0,3,1,-1,2,1,1,2, 23002 , 2824.7 , 6
93,1,2,0,5,4,-1,2,1,3,3, 30343 , 3027.9 , 8
94,1,2,0,5,4,1000,1,2,1,1, 16893 , 2481.2 , 4
95,1,1,0,1,0,-1,1,1,1,2, 0 , 0.0 , 0
96,0,1,0,5,2,-1,1,3,1,1, 27484 , 2745.7 , 7
97,0,2,1,5,2,1000,1,2,2,2, 7565 , 1506.0 , 2
98,0,1,1,5,3,1000,1,3,3,2, 9943 , 1970.4 , 3
99,0,2,0,1,0,1000,1,3,3,2, 26121 , 2607.8 , 7
