configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,2148977,1.33
1,tiff,1,1,0,1,2148574,1.182
10,png,1,0,1,1,1538851,8.731
11,png,1,0,0,1,1538890,8.692
12,png,0,1,0,0,1538970,8.731
13,png,0,0,0,0,1538944,8.725
14,png,0,0,0,1,1538944,8.745
15,png,0,1,1,0,1538922,8.716
2,tiff,1,0,1,1,2148589,1.182
3,tiff,1,0,0,1,2149054,1.216
4,tiff,0,1,0,0,2148974,1.202
5,tiff,0,0,0,0,2148628,1.181
6,tiff,0,0,0,1,2149026,1.18
7,tiff,0,1,1,0,2148580,1.172
8,png,1,1,1,1,1538885,8.703
9,png,1,1,0,1,1538910,9.024
