configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,407821,0.28
1,tiff,1,1,0,1,407821,0.253
10,png,1,0,1,1,394839,0.296
11,png,1,0,0,1,394839,0.295
12,png,0,1,0,0,1903117,3.373
13,png,0,0,0,0,1903115,3.418
14,png,0,0,0,1,1903115,3.374
15,png,0,1,1,0,1903115,3.404
2,tiff,1,0,1,1,407821,0.277
3,tiff,1,0,0,1,407821,0.25
4,tiff,0,1,0,0,3052264,0.306
5,tiff,0,0,0,0,3052258,0.305
6,tiff,0,0,0,1,3052254,0.336
7,tiff,0,1,1,0,3052254,0.302
8,png,1,1,1,1,394841,0.34
9,png,1,1,0,1,394841,0.324
