configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,34964011,5.323
1,tiff,1,1,0,1,34962213,5.133
10,png,1,0,1,1,35454555,35.589
11,png,1,0,0,1,35454514,35.421
12,png,0,1,0,0,86547632,64.813
13,png,0,0,0,0,86547723,64.532
14,png,0,0,0,1,86547673,64.996
15,png,0,1,1,0,86547728,64.866
2,tiff,1,0,1,1,34964331,5.226
3,tiff,1,0,0,1,34963748,5.17
4,tiff,0,1,0,0,106162139,6.989
5,tiff,0,0,0,0,106160718,7.005
6,tiff,0,0,0,1,106162485,7.02
7,tiff,0,1,1,0,106160854,7.01
8,png,1,1,1,1,35454596,35.586
9,png,1,1,0,1,35454527,35.428
