configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,5263726,2.509
1,tiff,1,1,0,1,5264715,2.397
10,png,1,0,1,1,4950699,11.912
11,png,1,0,0,1,4950705,11.887
12,png,0,1,0,0,4974266,12.044
13,png,0,0,0,0,4974357,12.042
14,png,0,0,0,1,4974298,11.996
15,png,0,1,1,0,4974266,12.037
2,tiff,1,0,1,1,5263090,2.321
3,tiff,1,0,0,1,5262224,2.43
4,tiff,0,1,0,0,5284833,2.351
5,tiff,0,0,0,0,5285776,2.354
6,tiff,0,0,0,1,5285791,2.388
7,tiff,0,1,1,0,5285776,2.384
8,png,1,1,1,1,4950661,11.966
9,png,1,1,0,1,4950689,11.879
