configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,984096,0.598
1,tiff,1,1,0,1,984109,0.476
10,png,1,0,1,1,1014350,2.267
11,png,1,0,0,1,1014356,2.266
12,png,0,1,0,0,1422697,2.767
13,png,0,0,0,0,1422692,2.793
14,png,0,0,0,1,1422696,2.771
15,png,0,1,1,0,1422699,2.752
2,tiff,1,0,1,1,984127,0.498
3,tiff,1,0,0,1,984105,0.473
4,tiff,0,1,0,0,1496100,0.481
5,tiff,0,0,0,0,1496103,0.502
6,tiff,0,0,0,1,1496120,0.484
7,tiff,0,1,1,0,1496107,0.513
8,png,1,1,1,1,1014359,2.296
9,png,1,1,0,1,1014348,2.28
