configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,619004,0.42
1,tiff,1,1,0,1,619005,0.314
10,png,1,0,1,1,550552,0.868
11,png,1,0,0,1,550556,0.899
12,png,0,1,0,0,2727478,2.625
13,png,0,0,0,0,2727505,2.604
14,png,0,0,0,1,2727524,2.645
15,png,0,1,1,0,2727523,2.585
2,tiff,1,0,1,1,619002,0.328
3,tiff,1,0,0,1,618907,0.318
4,tiff,0,1,0,0,3388619,0.386
5,tiff,0,0,0,0,3388643,0.39
6,tiff,0,0,0,1,3388645,0.419
7,tiff,0,1,1,0,3388625,0.387
8,png,1,1,1,1,550560,0.895
9,png,1,1,0,1,550554,0.928
