configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,720271,0.117
1,tiff,1,1,0,1,720271,0.132
10,png,1,0,1,1,720271,0.113
11,png,1,0,0,1,720269,0.114
12,png,0,1,0,0,2338793,1.745
13,png,0,0,0,0,2338795,1.793
14,png,0,0,0,1,2338800,1.76
15,png,0,1,1,0,2338802,1.745
2,tiff,1,0,1,1,720271,0.13
3,tiff,1,0,0,1,720270,0.133
4,tiff,0,1,0,0,2605760,0.303
5,tiff,0,0,0,0,2605785,0.3
6,tiff,0,0,0,1,2605785,0.286
7,tiff,0,1,1,0,2605808,0.302
8,png,1,1,1,1,720270,0.134
9,png,1,1,0,1,720270,0.113
