configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,3455302,2.236
1,tiff,1,1,0,1,3455479,1.976
10,png,1,0,1,1,2722598,7.696
11,png,1,0,0,1,2722595,7.686
12,png,0,1,0,0,4474069,8.605
13,png,0,0,0,0,4474049,8.544
14,png,0,0,0,1,4474039,8.588
15,png,0,1,1,0,4474038,8.591
2,tiff,1,0,1,1,3455470,2.003
3,tiff,1,0,0,1,3455425,1.92
4,tiff,0,1,0,0,5752138,1.988
5,tiff,0,0,0,0,5750573,1.992
6,tiff,0,0,0,1,5753306,1.956
7,tiff,0,1,1,0,5752350,1.967
8,png,1,1,1,1,2722584,7.687
9,png,1,1,0,1,2722579,7.648
