configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,333603,0.192
1,tiff,1,1,0,1,333603,0.194
10,png,1,0,1,1,370607,0.643
11,png,1,0,0,1,370626,0.656
12,png,0,1,0,0,1230010,1.95
13,png,0,0,0,0,1230009,1.903
14,png,0,0,0,1,1230013,1.888
15,png,0,1,1,0,1230014,1.943
2,tiff,1,0,1,1,333603,0.185
3,tiff,1,0,0,1,333600,0.164
4,tiff,0,1,0,0,1485484,0.291
5,tiff,0,0,0,0,1485484,0.271
6,tiff,0,0,0,1,1485504,0.27
7,tiff,0,1,1,0,1485600,0.271
8,png,1,1,1,1,370613,0.646
9,png,1,1,0,1,370628,0.626
