configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1593686,0.484
1,tiff,1,1,0,1,1592787,0.442
10,png,1,0,1,1,613041,2.152
11,png,1,0,0,1,613031,2.188
12,png,0,1,0,0,612994,2.146
13,png,0,0,0,0,613054,2.186
14,png,0,0,0,1,613060,2.187
15,png,0,1,1,0,613006,2.147
2,tiff,1,0,1,1,1593647,0.474
3,tiff,1,0,0,1,1593619,0.439
4,tiff,0,1,0,0,1593653,0.473
5,tiff,0,0,0,0,1592557,0.444
6,tiff,0,0,0,1,1593656,0.441
7,tiff,0,1,1,0,1593670,0.442
8,png,1,1,1,1,613042,2.185
9,png,1,1,0,1,612994,2.158
