configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1591652,0.147
1,tiff,1,1,0,1,1591652,0.111
10,png,1,0,1,1,1591652,0.11
11,png,1,0,0,1,1591652,0.109
12,png,0,1,0,0,1623319,2.976
13,png,0,0,0,0,1623322,3.028
14,png,0,0,0,1,1591674,0.111
15,png,0,1,1,0,1623324,3.009
2,tiff,1,0,1,1,1591656,0.099
3,tiff,1,0,0,1,1591677,0.099
4,tiff,0,1,0,0,1723344,0.613
5,tiff,0,0,0,0,1723345,0.583
6,tiff,0,0,0,1,1591674,0.098
7,tiff,0,1,1,0,1723339,0.585
8,png,1,1,1,1,1591647,0.094
9,png,1,1,0,1,1591672,0.113
