configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,3540410,1.787
1,tiff,1,1,0,1,3540360,1.777
10,png,1,0,1,1,3288986,9.108
11,png,1,0,0,1,3288973,9.086
12,png,0,1,0,0,3492912,9.922
13,png,0,0,0,0,3492919,9.919
14,png,0,0,0,1,3492899,9.982
15,png,0,1,1,0,3492883,9.969
2,tiff,1,0,1,1,3540434,1.726
3,tiff,1,0,0,1,3540354,1.758
4,tiff,0,1,0,0,3834009,1.769
5,tiff,0,0,0,0,3834223,1.788
6,tiff,0,0,0,1,3834426,1.833
7,tiff,0,1,1,0,3834491,1.845
8,png,1,1,1,1,3288990,9.06
9,png,1,1,0,1,3288950,9.095
