configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,2257265,0.882
1,tiff,1,1,0,1,2256464,0.755
10,png,1,0,1,1,924198,2.918
11,png,1,0,0,1,924130,2.967
12,png,0,1,0,0,924083,2.985
13,png,0,0,0,0,924056,2.914
14,png,0,0,0,1,924124,2.944
15,png,0,1,1,0,924075,2.891
2,tiff,1,0,1,1,2256762,0.735
3,tiff,1,0,0,1,2257206,0.733
4,tiff,0,1,0,0,2257213,0.804
5,tiff,0,0,0,0,2256862,0.758
6,tiff,0,0,0,1,2257214,0.763
7,tiff,0,1,1,0,2257359,0.756
8,png,1,1,1,1,924084,2.936
9,png,1,1,0,1,924091,2.911
