configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,3998148,0.841
1,tiff,1,1,0,1,3997882,0.741
10,png,1,0,1,1,2934866,4.202
11,png,1,0,0,1,2934687,4.194
12,png,0,1,0,0,4271739,5.727
13,png,0,0,0,0,4271826,5.664
14,png,0,0,0,1,4271662,5.686
15,png,0,1,1,0,4271669,5.694
2,tiff,1,0,1,1,3998038,0.738
3,tiff,1,0,0,1,3998193,0.715
4,tiff,0,1,0,0,5494573,0.807
5,tiff,0,0,0,0,5494373,0.854
6,tiff,0,0,0,1,5494764,0.784
7,tiff,0,1,1,0,5494727,0.788
8,png,1,1,1,1,2934682,4.186
9,png,1,1,0,1,2934849,4.204
