configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,12261625,5.827
1,tiff,1,1,0,1,12263798,5.844
10,png,1,0,1,1,9507264,16.206
11,png,1,0,0,1,9507461,16.123
12,png,0,1,0,0,9507544,16.123
13,png,0,0,0,0,9507462,16.127
14,png,0,0,0,1,9506781,16.276
15,png,0,1,1,0,9507053,16.218
2,tiff,1,0,1,1,12261343,5.825
3,tiff,1,0,0,1,12260513,5.796
4,tiff,0,1,0,0,12260491,5.838
5,tiff,0,0,0,0,12260326,5.834
6,tiff,0,0,0,1,12262587,5.861
7,tiff,0,1,1,0,12260167,5.826
8,png,1,1,1,1,9507649,16.113
9,png,1,1,0,1,9507401,16.23
