configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1012687,0.15
1,tiff,1,1,0,1,1012687,0.084
10,png,1,0,1,1,1012687,0.096
11,png,1,0,0,1,1012687,0.083
12,png,0,1,0,0,1563846,2.683
13,png,0,0,0,0,1563836,2.664
14,png,0,0,0,1,1012701,0.096
15,png,0,1,1,0,1563839,2.667
2,tiff,1,0,1,1,1012701,0.083
3,tiff,1,0,0,1,1012701,0.093
4,tiff,0,1,0,0,1663117,0.476
5,tiff,0,0,0,0,1663115,0.487
6,tiff,0,0,0,1,1012705,0.084
7,tiff,0,1,1,0,1663109,0.477
8,png,1,1,1,1,1012706,0.079
9,png,1,1,0,1,1012706,0.08
