configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,4299938,1.091
1,tiff,1,1,0,1,4300038,1.024
10,png,1,0,1,1,3587812,4.792
11,png,1,0,0,1,3587834,4.801
12,png,0,1,0,0,10100408,15.283
13,png,0,0,0,0,10100370,15.454
14,png,0,0,0,1,10100484,15.43
15,png,0,1,1,0,10100377,15.424
2,tiff,1,0,1,1,4300000,1.038
3,tiff,1,0,0,1,4299884,1.051
4,tiff,0,1,0,0,14375035,1.476
5,tiff,0,0,0,0,14374987,1.553
6,tiff,0,0,0,1,14374635,1.504
7,tiff,0,1,1,0,14375022,1.468
8,png,1,1,1,1,3587826,4.813
9,png,1,1,0,1,3587779,4.798
