configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,8445064,7.812
1,tiff,1,1,0,1,8445062,7.703
10,png,1,0,1,1,7253582,22.1
11,png,1,0,0,1,7253559,22.146
12,png,0,1,0,0,13487270,41.351
13,png,0,0,0,0,13487237,41.339
14,png,0,0,0,1,13487286,41.229
15,png,0,1,1,0,13487285,41.52
2,tiff,1,0,1,1,8445152,7.695
3,tiff,1,0,0,1,8445081,7.638
4,tiff,0,1,0,0,20171247,7.938
5,tiff,0,0,0,0,20172019,7.959
6,tiff,0,0,0,1,20172412,7.96
7,tiff,0,1,1,0,20171588,7.941
8,png,1,1,1,1,7253631,22.093
9,png,1,1,0,1,7253562,22.062
