configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1244166,0.303
1,tiff,1,1,0,1,1244166,0.307
10,png,1,0,1,1,1217340,0.932
11,png,1,0,0,1,1217350,0.933
12,png,0,1,0,0,4306535,17.22
13,png,0,0,0,0,4306523,17.337
14,png,0,0,0,1,4306517,17.363
15,png,0,1,1,0,4306528,17.34
2,tiff,1,0,1,1,1244114,0.31
3,tiff,1,0,0,1,1244121,0.28
4,tiff,0,1,0,0,7346349,3.029
5,tiff,0,0,0,0,7346358,3.039
6,tiff,0,0,0,1,7346298,3.035
7,tiff,0,1,1,0,7346600,3.038
8,png,1,1,1,1,1217333,0.947
9,png,1,1,0,1,1217338,0.974
