configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,4593187,2.983
1,tiff,1,1,0,1,4593194,2.915
10,png,1,0,1,1,5110468,12.719
11,png,1,0,0,1,5110503,12.601
12,png,0,1,0,0,5550730,13.781
13,png,0,0,0,0,5550738,14.073
14,png,0,0,0,1,5550730,13.842
15,png,0,1,1,0,5550749,13.86
2,tiff,1,0,1,1,4593177,2.882
3,tiff,1,0,0,1,4592723,2.862
4,tiff,0,1,0,0,5046850,3.122
5,tiff,0,0,0,0,5046842,3.108
6,tiff,0,0,0,1,5046879,3.111
7,tiff,0,1,1,0,5046910,3.041
8,png,1,1,1,1,5110487,12.591
9,png,1,1,0,1,5110468,12.505
