configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,20155425,1.525
1,tiff,1,1,0,1,20155273,1.428
10,png,1,0,1,1,18183756,20.552
11,png,1,0,0,1,18183930,20.579
12,png,0,1,0,0,49698888,46.653
13,png,0,0,0,0,49698900,45.714
14,png,0,0,0,1,49698912,45.756
15,png,0,1,1,0,49698916,45.54
2,tiff,1,0,1,1,20156226,1.386
3,tiff,1,0,0,1,20155494,1.384
4,tiff,0,1,0,0,62027891,2.519
5,tiff,0,0,0,0,62027585,2.519
6,tiff,0,0,0,1,62026091,2.481
7,tiff,0,1,1,0,62027753,2.48
8,png,1,1,1,1,18183800,20.641
9,png,1,1,0,1,18183904,20.554
