configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,714490,0.221
1,tiff,1,1,0,1,714490,0.124
10,png,1,0,1,1,716622,0.229
11,png,1,0,0,1,716622,0.202
12,png,0,1,0,0,1611328,2.61
13,png,0,0,0,0,1611328,2.597
14,png,0,0,0,1,1611319,2.582
15,png,0,1,1,0,1611329,2.582
2,tiff,1,0,1,1,714480,0.126
3,tiff,1,0,0,1,714480,0.124
4,tiff,0,1,0,0,2170577,0.294
5,tiff,0,0,0,0,2170573,0.317
6,tiff,0,0,0,1,2170595,0.298
7,tiff,0,1,1,0,2170597,0.319
8,png,1,1,1,1,716620,0.176
9,png,1,1,0,1,716620,0.204
