configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,12684335,3.858
1,tiff,1,1,0,1,12683749,3.839
10,png,1,0,1,1,9156048,19.038
11,png,1,0,0,1,9156547,19.027
12,png,0,1,0,0,10482618,20.185
13,png,0,0,0,0,10482324,20.188
14,png,0,0,0,1,10482767,20.244
15,png,0,1,1,0,10482440,20.233
2,tiff,1,0,1,1,12682756,3.82
3,tiff,1,0,0,1,12682316,3.818
4,tiff,0,1,0,0,14231469,3.939
5,tiff,0,0,0,0,14231743,3.802
6,tiff,0,0,0,1,14231541,3.853
7,tiff,0,1,1,0,14232489,3.798
8,png,1,1,1,1,9156113,19.033
9,png,1,1,0,1,9156086,19.115
