configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1832184,11.314
1,tiff,1,1,0,1,1832164,4.736
10,png,1,0,1,1,1743326,6.653
11,png,1,0,0,1,1743324,6.605
12,png,0,1,0,0,2364537,7.536
13,png,0,0,0,0,2364509,7.603
14,png,0,0,0,1,2364538,7.524
15,png,0,1,1,0,2364542,7.538
2,tiff,1,0,1,1,1832176,4.844
3,tiff,1,0,0,1,1832184,4.773
4,tiff,0,1,0,0,2678218,4.858
5,tiff,0,0,0,0,2678175,4.85
6,tiff,0,0,0,1,2678223,4.891
7,tiff,0,1,1,0,2678260,4.92
8,png,1,1,1,1,1743347,6.564
9,png,1,1,0,1,1743333,6.608
