configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,10736237,5.005
1,tiff,1,1,0,1,10737809,4.745
10,png,1,0,1,1,8245358,13.245
11,png,1,0,0,1,8245387,13.252
12,png,0,1,0,0,8279508,13.395
13,png,0,0,0,0,8279392,13.325
14,png,0,0,0,1,8279402,13.306
15,png,0,1,1,0,8279438,13.294
2,tiff,1,0,1,1,10736008,4.784
3,tiff,1,0,0,1,10736536,4.799
4,tiff,0,1,0,0,10771638,4.797
5,tiff,0,0,0,0,10770595,4.756
6,tiff,0,0,0,1,10770501,4.778
7,tiff,0,1,1,0,10770451,4.841
8,png,1,1,1,1,8245423,13.396
9,png,1,1,0,1,8245321,13.385
